episode,step,hour,day,action,rebalance_cost,num_moves,total_demand,total_served,unmet_demand,reward,inventory_zone_0,inventory_zone_1,inventory_zone_2,inventory_zone_3,inventory_zone_4,inventory_zone_5
1,10,10,0,"[[0.05736023932695389, 0.0, 0.019642703235149384, 0.0, 0.021916396915912628, 0.020476635545492172], [0.04767841473221779, 0.0031275982037186623, 0.06780436635017395, 0.048105549067258835, 0.14549094438552856, 0.0], [0.0, 0.0, 0.0, 0.06917251646518707, 0.028140313923358917, 0.0], [0.0, 0.10680980235338211, 0.0, 0.09094219654798508, 0.0, 0.00797317735850811], [0.07264865934848785, 0.08877753466367722, 0.0, 0.12919099628925323, 0.0, 0.03177427873015404], [0.0, 0.047194354236125946, 0.0, 0.0344405323266983, 0.13118091225624084, 0.0]]",1.7541951285675168,21,1831.0,1831.0,0,0.7382458048714324,0.7176676,0.87139803,1.0,1.0,1.0,0.8452438
1,11,11,0,"[[0.05822036415338516, 0.0, 0.019076723605394363, 0.0, 0.02272200584411621, 0.021396085619926453], [0.04747826233506203, 0.002535989973694086, 0.06802091002464294, 0.04804224893450737, 0.14692679047584534, 0.0], [0.0, 0.0, 0.0, 0.06941992044448853, 0.02798404172062874, 0.0], [0.0, 0.1078009381890297, 0.0, 0.09185178577899933, 0.0, 0.008565283380448818], [0.07261373102664948, 0.08790168911218643, 0.0, 0.1297992616891861, 0.0, 0.03180177882313728], [0.0, 0.04752780497074127, 0.0, 0.035558175295591354, 0.13085591793060303, 0.0]]",1.761490371543914,21,2052.0,2052.0,0,0.8822385096284561,0.7356311,0.85308534,0.92851865,0.91925186,1.0,0.99502635
1,12,12,0,"[[0.05831437557935715, 0.0, 0.01956341788172722, 0.0, 0.022019673138856888, 0.021122366189956665], [0.04791939631104469, 0.002621159888803959, 0.06796922534704208, 0.048460062593221664, 0.14679062366485596, 0.0], [0.0, 0.0, 0.0, 0.06919829547405243, 0.028406132012605667, 0.0], [0.0, 0.10822805017232895, 0.0, 0.09219024330377579, 0.0, 0.008408190682530403], [0.07313768565654755, 0.08876976370811462, 0.0, 0.1301109939813614, 0.0, 0.03204870969057083], [0.0, 0.04808652773499489, 0.0, 0.03500199317932129, 0.13181424140930176, 0.0]]",1.7674581101164222,21,2297.0,2297.0,0,0.9782325418898836,0.67465335,0.83985364,0.9739134,1.0,1.0,0.90638137
1,13,13,0,"[[0.05823448300361633, 0.0, 0.020014416426420212, 0.0, 0.02180500328540802, 0.020881835371255875], [0.04751434177160263, 0.0021773441694676876, 0.06782466173171997, 0.048943426460027695, 0.14624352753162384, 0.0], [0.0, 0.0, 0.0, 0.06891639530658722, 0.028502915054559708, 0.0], [0.0, 0.10807829350233078, 0.0, 0.09249300509691238, 0.0, 0.008388587273657322], [0.07330036163330078, 0.08842039108276367, 0.0, 0.12981519103050232, 0.0, 0.03239097818732262], [0.0, 0.04806627333164215, 0.0, 0.034516338258981705, 0.1318211853504181, 0.0]]",1.7650090823881328,21,2498.0,2498.0,0,0.8022349909176119,0.6424012,0.8485799,1.0,0.95640635,1.0,0.8348481
1,14,14,0,"[[0.058381497859954834, 0.0, 0.01882132515311241, 0.0, 0.022062398493289948, 0.0213919784873724], [0.04828978702425957, 0.0027714339084923267, 0.06696949899196625, 0.048232417553663254, 0.1468605250120163, 0.0], [0.0, 0.0, 0.0, 0.06850288808345795, 0.029154125601053238, 0.0], [0.0, 0.10888484865427017, 0.0, 0.09203814715147018, 0.0, 0.008970350958406925], [0.07300859689712524, 0.08829382061958313, 0.0, 0.12976336479187012, 0.0, 0.03175472840666771], [0.0, 0.048193417489528656, 0.0, 0.034509267657995224, 0.13168750703334808, 0.0]]",1.7640459933318198,21,2725.0,2725.0,0,0.9062359540066682,0.6329987,0.7970267,1.0,1.0,0.8816361,0.9261065
1,15,15,0,"[[0.05891221761703491, 0.0, 0.018979456275701523, 0.0, 0.022022075951099396, 0.021730171516537666], [0.04831818863749504, 0.0023888316936790943, 0.06719283759593964, 0.04852660372853279, 0.14752671122550964, 0.0], [0.0, 0.0, 0.0, 0.06856422126293182, 0.029156576842069626, 0.0], [0.0, 0.10960299521684647, 0.0, 0.09285981953144073, 0.0, 0.009123864583671093], [0.07335526496171951, 0.08831126987934113, 0.0, 0.130295529961586, 0.0, 0.03200588375329971], [0.0, 0.0487435907125473, 0.0, 0.03480858355760574, 0.13201408088207245, 0.0]]",1.771748827304691,21,2937.0,2937.0,0,0.8462282511726953,0.6068763,0.7754087,0.98214835,1.0,0.90271086,0.95108014
1,16,16,0,"[[0.05916201323270798, 0.0, 0.018410295248031616, 0.0, 0.022123169153928757, 0.022153669968247414], [0.04851507768034935, 0.002385471248999238, 0.06659917533397675, 0.04830564931035042, 0.14775638282299042, 0.0], [0.0, 0.0, 0.0, 0.06813295185565948, 0.029461748898029327, 0.0], [0.0, 0.1100190207362175, 0.0, 0.09279607981443405, 0.0, 0.00954372063279152], [0.07313947379589081, 0.08782611042261124, 0.0, 0.1299588680267334, 0.0, 0.031722575426101685], [0.0, 0.04896845668554306, 0.0, 0.034906383603811264, 0.13177041709423065, 0.0]]",1.7699135718867183,21,3188.0,3188.0,0,1.0022300864281133,0.57778883,0.7591278,0.96319795,1.0,0.83509123,1.0
1,17,17,0,"[[0.05958039313554764, 0.0, 0.020402725785970688, 0.0, 0.021412108093500137, 0.02177627757191658], [0.047599438577890396, 0.0011522865388542414, 0.06775206327438354, 0.049769919365644455, 0.14759516716003418, 0.0], [0.0, 0.0, 0.0, 0.06838588416576385, 0.028815608471632004, 0.0], [0.0, 0.11013955622911453, 0.0, 0.09469541162252426, 0.0, 0.009001974947750568], [0.0741363912820816, 0.08811630308628082, 0.0, 0.13064166903495789, 0.0, 0.032933104783296585], [0.0, 0.04978086054325104, 0.0, 0.03480472043156624, 0.13256672024726868, 0.0]]",1.780774514656514,21,3460.0,3460.0,0,1.0862192254853436,0.53456926,0.76154226,0.9522179,0.97295296,1.0,0.8640259
1,18,18,0,"[[0.05928082764148712, 0.0, 0.02005917951464653, 0.0, 0.02107582986354828, 0.021559331566095352], [0.047833625227212906, 0.0013809375232085586, 0.06686855107545853, 0.04965542256832123, 0.14675778150558472, 0.0], [0.0, 0.0, 0.0, 0.06768016517162323, 0.02940450608730316, 0.0], [0.0, 0.10992766171693802, 0.0, 0.09402567893266678, 0.0, 0.009157373569905758], [0.07389439642429352, 0.08793563395738602, 0.0, 0.1298431158065796, 0.0, 0.03266684338450432], [0.0, 0.049688100814819336, 0.0, 0.034117501229047775, 0.13248957693576813, 0.0]]",1.772848003078252,21,3761.0,3761.0,0,1.2022271519969217,0.48734304,0.7682675,0.995243,1.0,0.9184795,0.8137714
1,19,19,0,"[[0.05949708819389343, 0.0, 0.02091030776500702, 0.0, 0.021171294152736664, 0.02147538959980011], [0.04687795415520668, 0.0003383908187970519, 0.06745930761098862, 0.05046900734305382, 0.14671407639980316, 0.0], [0.0, 0.0, 0.0, 0.06792555004358292, 0.02900400385260582, 0.0], [0.0, 0.1099066287279129, 0.0, 0.09514929354190826, 0.0, 0.009130017831921577], [0.07429809868335724, 0.08723403513431549, 0.0, 0.13015292584896088, 0.0, 0.03346741572022438], [0.0, 0.049655795097351074, 0.0, 0.034161526709795, 0.1323559731245041, 0.0]]",1.7756512062624097,21,4023.0,4023.0,0,1.0462243487937375,0.487995,0.7837865,1.0,0.887211,1.0,0.77881634
1,20,20,0,"[[0.060573019087314606, 0.0, 0.020263507962226868, 0.0, 0.02072696015238762, 0.022209178656339645], [0.048074282705783844, 0.00040907133370637894, 0.06735499948263168, 0.05053258687257767, 0.1479438841342926, 0.0], [0.0, 0.0, 0.0, 0.06780944019556046, 0.02962047979235649, 0.0], [0.0, 0.11120203137397766, 0.0, 0.09541339427232742, 0.0, 0.00939304381608963], [0.07475631684064865, 0.08806444704532623, 0.0, 0.13094761967658997, 0.0, 0.033323753625154495], [0.0, 0.05078533664345741, 0.0, 0.0348304845392704, 0.13344277441501617, 0.0]]",1.789835998788476,21,4217.0,4217.0,0,0.7742101640012116,0.37444317,0.7793027,1.0,1.0,0.9666361,0.85741335
1,21,21,0,"[[0.060431502759456635, 0.0, 0.02016323432326317, 0.0, 0.020826306194067, 0.02223597839474678], [0.04801224172115326, 0.0004870357224717736, 0.0670611709356308, 0.05033232644200325, 0.1479770541191101, 0.0], [0.0, 0.0, 0.0, 0.06759434938430786, 0.02971416711807251, 0.0], [0.0, 0.11149424314498901, 0.0, 0.09559070318937302, 0.0, 0.00961513351649046], [0.07468238472938538, 0.08782079815864563, 0.0, 0.13091368973255157, 0.0, 0.03325395658612251], [0.0, 0.05078352987766266, 0.0, 0.03453192487359047, 0.1331682652235031, 0.0]]",1.787639640737325,21,4390.0,4390.0,0,0.6902123603592627,0.39705878,0.72981364,1.0,1.0,0.9424239,0.86500573
1,22,22,0,"[[0.060779646039009094, 0.0, 0.020029112696647644, 0.0, 0.021812256425619125, 0.022698383778333664], [0.04716619476675987, 0.0, 0.06715594977140427, 0.05029002204537392, 0.14869004487991333, 0.0], [0.0, 0.0, 0.0, 0.06774449348449707, 0.029336821287870407, 0.0], [0.0, 0.11182310432195663, 0.0, 0.09643223136663437, 0.0, 0.010186328552663326], [0.07439327239990234, 0.08647778630256653, 0.0, 0.13093751668930054, 0.0, 0.0333687998354435], [0.0, 0.05060301721096039, 0.0, 0.035195235162973404, 0.1323332041501999, 0.0]]",1.786964698228985,20,4556.0,4556.0,0,0.662213035301771,0.47266537,0.73531824,0.9355593,0.8659756,0.95087457,0.9494464
1,23,23,0,"[[0.061378031969070435, 0.0, 0.02045533061027527, 0.0, 0.02151361107826233, 0.02285325899720192], [0.047111835330724716, 0.0, 0.0672139823436737, 0.05062439292669296, 0.14882662892341614, 0.0], [0.0, 0.0, 0.0, 0.06740017235279083, 0.02926795184612274, 0.0], [0.0, 0.11212096363306046, 0.0, 0.09707645326852798, 0.0, 0.010259807109832764], [0.07439328730106354, 0.08653359115123749, 0.0, 0.13079498708248138, 0.0, 0.03345109149813652], [0.0, 0.05151238292455673, 0.0, 0.035770922899246216, 0.1327950358390808, 0.0]]",1.791767429560423,20,4722.0,4722.0,0,0.6622082325704396,0.4343598,0.772298,0.8734673,0.91712976,0.9866304,0.933412
1,24,0,1,"[[0.05669565498828888, 0.0, 0.01881089061498642, 0.0, 0.020601578056812286, 0.022198310121893883], [0.04682483151555061, 0.002436346374452114, 0.06770962476730347, 0.04832657799124718, 0.14334747195243835, 0.0], [0.0, 0.0, 0.0, 0.06910492479801178, 0.025640711188316345, 0.0], [0.0, 0.10325440019369125, 0.0, 0.08785547316074371, 0.0, 0.006219388917088509], [0.07207730412483215, 0.08658228069543839, 0.0, 0.12589718401432037, 0.0, 0.03126952797174454], [0.0, 0.04608040302991867, 0.0, 0.03444283828139305, 0.12719808518886566, 0.0]]",1.720081539824605,21,4880.0,4880.0,0,0.6302799184601754,0.44332847,0.7591023,0.9040065,0.8157279,0.9854845,1.0
1,25,1,1,"[[0.05689997225999832, 0.0, 0.018496084958314896, 0.0, 0.020588964223861694, 0.022418174892663956], [0.04705259948968887, 0.0026286630891263485, 0.06700526922941208, 0.04811960086226463, 0.1433401107788086, 0.0], [0.0, 0.0, 0.0, 0.06841536611318588, 0.02597806230187416, 0.0], [0.0, 0.10352786630392075, 0.0, 0.0878007784485817, 0.0, 0.006602253299206495], [0.0717417448759079, 0.08625258505344391, 0.0, 0.1252254992723465, 0.0, 0.030820541083812714], [0.0, 0.04658976197242737, 0.0, 0.03452841565012932, 0.1272232085466385, 0.0]]",1.7174613133538514,21,5020.0,5020.0,0,0.5582825386866461,0.4249891,0.7674499,0.851717,0.8553046,0.9107018,1.0
1,26,2,1,"[[0.05734577775001526, 0.0, 0.018668942153453827, 0.0, 0.020329460501670837, 0.022628553211688995], [0.04752035066485405, 0.0027788160368800163, 0.06699962168931961, 0.048111289739608765, 0.14393381774425507, 0.0], [0.0, 0.0, 0.0, 0.06826234608888626, 0.026163756847381592, 0.0], [0.0, 0.10436177998781204, 0.0, 0.08843851834535599, 0.0, 0.006774822250008583], [0.07195453345775604, 0.0868540033698082, 0.0, 0.1256028711795807, 0.0, 0.03071538917720318], [0.0, 0.0475151464343071, 0.0, 0.034761179238557816, 0.12795893847942352, 0.0]]",1.7258475488051772,21,5158.0,5158.0,0,0.5502741524511948,0.4100445,0.74645567,0.8132632,0.94976395,0.91059995,1.0
1,27,3,1,"[[0.057855330407619476, 0.0, 0.018822122365236282, 0.0, 0.020129617303609848, 0.0228654183447361], [0.04771215468645096, 0.0024199606850743294, 0.06715074181556702, 0.04853397235274315, 0.14447253942489624, 0.0], [0.0, 0.0, 0.0, 0.06828121095895767, 0.026368621736764908, 0.0], [0.0, 0.10506834834814072, 0.0, 0.08912160992622375, 0.0, 0.006867803633213043], [0.07243383675813675, 0.08706285059452057, 0.0, 0.12614859640598297, 0.0, 0.031019123271107674], [0.0, 0.04803510010242462, 0.0, 0.034845396876335144, 0.12853100895881653, 0.0]]",1.734094575047493,21,5277.0,5277.0,0,0.4742659054249525,0.3567842,0.7361805,0.8237827,0.956231,0.91761935,1.0
1,28,4,1,"[[0.058300890028476715, 0.0, 0.019466400146484375, 0.0, 0.019953817129135132, 0.02311021275818348], [0.04763585701584816, 0.002082826104015112, 0.06763364374637604, 0.04885994642972946, 0.14519810676574707, 0.0], [0.0, 0.0, 0.0, 0.06844261288642883, 0.026118148118257523, 0.0], [0.0, 0.10590463131666183, 0.0, 0.09038188308477402, 0.0, 0.0068800258450210094], [0.07292965054512024, 0.08741038292646408, 0.0, 0.1269102841615677, 0.0, 0.03137469291687012], [0.0, 0.04881821572780609, 0.0, 0.03503040596842766, 0.12900370359420776, 0.0]]",1.7441567594651133,21,5387.0,5387.0,0,0.4382558432405349,0.35698736,0.67896974,0.78555596,0.98778576,0.9788832,1.0
1,29,5,1,"[[0.05862901359796524, 0.0, 0.019285276532173157, 0.0, 0.019848663359880447, 0.023160655051469803], [0.04799272119998932, 0.001981955487281084, 0.06747262924909592, 0.04906521737575531, 0.1454700529575348, 0.0], [0.0, 0.0, 0.0, 0.0683203935623169, 0.026610903441905975, 0.0], [0.0, 0.10639096051454544, 0.0, 0.09051806479692459, 0.0, 0.007067976053804159], [0.0731704831123352, 0.08758886903524399, 0.0, 0.12717941403388977, 0.0, 0.03146132081747055], [0.0, 0.049058422446250916, 0.0, 0.03501012176275253, 0.12955155968666077, 0.0]]",1.7488137653563172,21,5505.0,5505.0,0,0.4702511862346437,0.30973318,0.70002913,0.8180579,1.0,0.94862044,0.9944836
1,30,6,1,"[[0.0583391934633255, 0.0, 0.01962372288107872, 0.0, 0.019707560539245605, 0.02280990034341812], [0.04786989092826843, 0.0020081023685634136, 0.06723499298095703, 0.04919041320681572, 0.14506271481513977, 0.0], [0.0, 0.0, 0.0, 0.06804682314395905, 0.026800986379384995, 0.0], [0.0, 0.10642600059509277, 0.0, 0.09070838242769241, 0.0, 0.007085064891725779], [0.07328660786151886, 0.08760841190814972, 0.0, 0.12703311443328857, 0.0, 0.03157219663262367], [0.0, 0.04902314394712448, 0.0, 0.03434455767273903, 0.1296665370464325, 0.0]]",1.7465792035218328,21,5642.0,5642.0,0,0.5462534207964782,0.31751207,0.6779384,0.84420806,1.0,0.9317918,0.9258752
1,31,7,1,"[[0.059077441692352295, 0.0, 0.01952071487903595, 0.0, 0.019841928035020828, 0.02348267287015915], [0.047938887029886246, 0.0016080469358712435, 0.06739206612110138, 0.049308355897665024, 0.1460946500301361, 0.0], [0.0, 0.0, 0.0, 0.06807436048984528, 0.02673158422112465, 0.0], [0.0, 0.10735493153333664, 0.0, 0.09161240607500076, 0.0, 0.007418184075504541], [0.07347939908504486, 0.08738090097904205, 0.0, 0.12756362557411194, 0.0, 0.031679797917604446], [0.0, 0.049738287925720215, 0.0, 0.03499210253357887, 0.1298048496246338, 0.0]]",1.7549371568020433,21,5854.0,5854.0,0,0.846245062843198,0.2958602,0.64787215,0.79152733,1.0,0.9446524,1.0
1,32,8,1,"[[0.05870497226715088, 0.0, 0.019268151372671127, 0.0, 0.020280789583921432, 0.02329942211508751], [0.04775859788060188, 0.001557089388370514, 0.06726685911417007, 0.04927682504057884, 0.14618869125843048, 0.0], [0.0, 0.0, 0.0, 0.06826900690793991, 0.02701643854379654, 0.0], [0.0, 0.10759612917900085, 0.0, 0.091701440513134, 0.0, 0.007643727585673332], [0.07365371286869049, 0.08699231594800949, 0.0, 0.1280166655778885, 0.0, 0.03195353224873543], [0.0, 0.04898758605122566, 0.0, 0.03428042307496071, 0.12954586744308472, 0.0]]",1.753124843351543,21,6095.0,6095.0,0,0.9622468751566484,0.33715484,0.60719466,0.8710339,0.90813434,0.9111136,1.0
1,33,9,1,"[[0.05895671993494034, 0.0, 0.01939624920487404, 0.0, 0.020360246300697327, 0.023549122735857964], [0.04742785543203354, 0.0012014914536848664, 0.0670209676027298, 0.04942306503653526, 0.1462358683347702, 0.0], [0.0, 0.0, 0.0, 0.06788317859172821, 0.02695862203836441, 0.0], [0.0, 0.1077837347984314, 0.0, 0.09219879657030106, 0.0, 0.007901597768068314], [0.0735522210597992, 0.08634255081415176, 0.0, 0.12762153148651123, 0.0, 0.0319472998380661], [0.0, 0.04934900254011154, 0.0, 0.03442220017313957, 0.12930415570735931, 0.0]]",1.7518174601718783,21,6289.0,6289.0,0,0.7742481825398281,0.32771638,0.6027808,0.8228764,0.8815209,0.8966538,1.0
1,34,10,1,"[[0.05891263484954834, 0.0, 0.019717808812856674, 0.0, 0.020251624286174774, 0.023518668487668037], [0.047363828867673874, 0.0008704616921022534, 0.06747709214687347, 0.04976588860154152, 0.14671146869659424, 0.0], [0.0, 0.0, 0.0, 0.06832914799451828, 0.026907239109277725, 0.0], [0.0, 0.10847539454698563, 0.0, 0.09303358942270279, 0.0, 0.007854519411921501], [0.07431910187005997, 0.086546391248703, 0.0, 0.12877444922924042, 0.0, 0.03259096294641495], [0.0, 0.04921712726354599, 0.0, 0.033796198666095734, 0.12943708896636963, 0.0]]",1.758336840197444,21,6484.0,6484.0,0,0.7782416631598026,0.32831338,0.51285964,0.89644927,0.84277874,0.94122696,1.0
1,35,11,1,"[[0.059171564877033234, 0.0, 0.019897818565368652, 0.0, 0.020384959876537323, 0.023450540378689766], [0.047101471573114395, 0.0004163552075624466, 0.06754546612501144, 0.05017780885100365, 0.1467684507369995, 0.0], [0.0, 0.0, 0.0, 0.06831710040569305, 0.02711186558008194, 0.0], [0.0, 0.10859839618206024, 0.0, 0.09345857053995132, 0.0, 0.008015994913876057], [0.07448367029428482, 0.08623276650905609, 0.0, 0.1288677304983139, 0.0, 0.032876886427402496], [0.0, 0.04924221336841583, 0.0, 0.033908624202013016, 0.12967704236507416, 0.0]]",1.7608453300781548,21,6682.0,6682.0,0,0.7902391546699219,0.3137916,0.55753314,0.9099743,0.7927374,0.94497544,0.9756467
1,36,12,1,"[[0.05928164720535278, 0.0, 0.019751641899347305, 0.0, 0.01999693363904953, 0.023596681654453278], [0.04754442721605301, 0.00024238356854766607, 0.06767930090427399, 0.050370119512081146, 0.14720973372459412, 0.0], [0.0, 0.0, 0.0, 0.06855547428131104, 0.027362719178199768, 0.0], [0.0, 0.10939628630876541, 0.0, 0.09383471310138702, 0.0, 0.008036324754357338], [0.07519978284835815, 0.08659408986568451, 0.0, 0.1298917680978775, 0.0, 0.03331219032406807], [0.0, 0.04929807037115097, 0.0, 0.03332509472966194, 0.12991656363010406, 0.0]]",1.7671840311959386,21,6906.0,6896.97794636881,0,0.8401004941816659,0.25959274,0.47664133,1.0,0.79801416,0.9548888,1.0
1,37,13,1,"[[0.05957305431365967, 0.0, 0.020196571946144104, 0.0, 0.01975279301404953, 0.023746425285935402], [0.04745494946837425, 0.0, 0.0679488480091095, 0.050661902874708176, 0.1475805640220642, 0.0], [0.0, 0.0, 0.0, 0.068565234541893, 0.027181044220924377, 0.0], [0.0, 0.10997001081705093, 0.0, 0.09472149610519409, 0.0, 0.008068452589213848], [0.07561066746711731, 0.08666171133518219, 0.0, 0.1303870975971222, 0.0, 0.03364203870296478], [0.0, 0.04980991408228874, 0.0, 0.033315107226371765, 0.13007310032844543, 0.0]]",1.7727681617252529,20,7149.0,7128.8566777394935,0,0.9034996200623737,0.2440968,0.42574722,0.9873543,0.8123867,1.0,1.0
