episode,step,hour,day,action,rebalance_cost,num_moves,total_demand,total_served,unmet_demand,reward,inventory_zone_0,inventory_zone_1,inventory_zone_2,inventory_zone_3,inventory_zone_4,inventory_zone_5
1,15,15,0,"[[0.0, 0.6236623525619507, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.15363532304763794, 0.0, 0.036808282136917114, 0.0, 0.15967795252799988, 0.5664175152778625], [0.48333340883255005, 0.4985697269439697, 0.1340542733669281, 0.0, 0.0, 0.033123746514320374], [0.9600356817245483, 1.1470637321472168, 0.4743404984474182, 0.0, 0.0, 0.0], [1.0786418914794922, 0.868732213973999, 0.0, 0.11800234019756317, 0.2084622085094452, 0.0]]",13.777055218815804,16,2937.0,2937.0,0,0.8342229447811842,0.7336062,0.94312614,0.9799711,1.0,0.81886214,0.71694124
1,16,16,0,"[[0.0, 0.5052784085273743, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.028747063130140305], [0.2227482795715332, 0.0, 0.0, 0.0, 0.3168977200984955, 0.5900573134422302], [0.5010539293289185, 0.6381147503852844, 0.07498888671398163, 0.0, 0.0, 0.0], [0.9542543888092041, 0.939069926738739, 0.4052509665489197, 0.0, 0.0, 0.0], [1.0289379358291626, 0.9841797351837158, 0.0, 0.12816950678825378, 0.286777526140213, 0.028258174657821655]]",14.04549827426672,16,3188.0,3188.0,0,0.9899545017257333,0.7144839,0.9428599,0.95885587,1.0,0.72349185,0.75362676
1,17,17,0,"[[0.18443356454372406, 0.8487157821655273, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.3255043923854828, 0.0, 0.0, 0.5646488070487976], [0.35236656665802, 0.1744339019060135, 0.2645891606807709, 0.0, 0.0, 0.16929548978805542], [0.8185089230537415, 1.4553701877593994, 0.5689682960510254, 0.0, 0.0, 0.0], [0.9957717061042786, 0.6840928196907043, 0.0, 0.10916855186223984, 0.2322925627231598, 0.0]]",13.36306320503354,15,3460.0,3460.0,0,1.0746369367949664,0.68197805,0.9607856,0.9425685,0.96390307,0.9952057,0.59693974
1,18,18,0,"[[0.005279768258333206, 0.8888993859291077, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.04110622778534889], [0.024705884978175163, 0.0, 0.27557340264320374, 0.0, 0.03571445494890213, 0.7909068465232849], [0.25736987590789795, 0.33347123861312866, 0.2095165103673935, 0.0, 0.0, 0.13900883495807648], [0.8022062182426453, 1.1411677598953247, 0.4264095425605774, 0.0, 0.0, 0.0], [0.9539312720298767, 0.5949968695640564, 0.0, 0.0, 0.4165651500225067, 0.0]]",13.26198624074459,17,3761.0,3761.0,0,1.1907380137592554,0.6410508,0.98364735,0.9879099,1.0,0.8810532,0.532511
1,19,19,0,"[[0.19351287186145782, 0.8889546394348145, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.3591504693031311, 0.0, 0.0, 0.8462013006210327], [0.08248145878314972, 0.16184242069721222, 0.2125788927078247, 0.021990183740854263, 0.0, 0.09453187882900238], [0.7741135358810425, 1.4332294464111328, 0.41132470965385437, 0.04475272074341774, 0.0, 0.0], [0.7607378363609314, 0.6222265362739563, 0.0, 0.11535727977752686, 0.3721543252468109, 0.0]]",12.785220507532358,17,4023.0,4023.0,0,1.0352147794924675,0.64715415,1.0,0.9973713,0.87938297,1.0,0.4870364
1,20,20,0,"[[0.00615440309047699, 0.9254106879234314, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.10635817050933838, 0.0, 0.3558215796947479, 0.0, 0.0, 0.769172728061676], [0.3005260229110718, 0.26476341485977173, 0.1633995771408081, 0.0, 0.0, 0.15164968371391296], [0.7028259634971619, 1.2480454444885254, 0.5757772326469421, 0.0, 0.0, 0.0], [1.003714919090271, 0.6601467132568359, 0.0, 0.04418238252401352, 0.4673313796520233, 0.0]]",14.023030955344439,16,4217.0,4217.0,0,0.7619769690446556,0.53695613,0.9958399,1.0,0.9923765,0.93799525,0.5559129
1,21,21,0,"[[0.0, 0.8727888464927673, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.05856888368725777], [0.13731825351715088, 0.0, 0.23215483129024506, 0.0, 0.04202336072921753, 0.7922137975692749], [0.24986018240451813, 0.36926692724227905, 0.13976462185382843, 0.0, 0.0, 0.06204114854335785], [0.7044374346733093, 1.1457128524780273, 0.468397319316864, 0.0, 0.0, 0.0], [0.8915584683418274, 0.6947095990180969, 0.0, 0.04488511383533478, 0.5020900368690491, 0.0]]",13.58312863111496,17,4390.0,4390.0,0,0.6784168713688851,0.5652136,0.9508302,1.0,0.99502397,0.88798356,0.5497501
1,22,22,0,"[[0.17980997264385223, 0.5871891379356384, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.13790065050125122, 0.0, 0.0, 0.0, 0.0, 0.7479325532913208], [0.16127853095531464, 0.4000719487667084, 0.10536999255418777, 0.0, 0.0, 0.0], [0.7742921710014343, 1.237866997718811, 0.3420073688030243, 0.0, 0.0, 0.0], [0.6062355041503906, 1.0131372213363647, 0.0, 0.28824204206466675, 0.4314298927783966, 0.0]]",12.57630953937769,14,4556.0,4556.0,0,0.6514236904606223,0.64607483,0.97177076,0.93261504,0.8545325,0.8741911,0.62085265
1,23,23,0,"[[0.24201254546642303, 0.6721623539924622, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.04543207585811615, 0.0, 0.0785006731748581, 0.0, 0.0, 0.6882504224777222], [0.20430077612400055, 0.31531578302383423, 0.20097699761390686, 0.0, 0.0, 0.10130368173122406], [0.703998327255249, 1.182531476020813, 0.38957008719444275, 0.0, 0.0, 0.0], [0.6447393298149109, 0.9316304326057434, 0.0, 0.1960957795381546, 0.49159613251686096, 0.0]]",12.54370129853487,16,4722.0,4722.0,0,0.6514562987014652,0.61294675,1.0,0.86695176,0.90118134,0.8858253,0.5868279
1,24,0,1,"[[0.005244109779596329, 0.645362913608551, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.613221287727356, 0.0, 0.08387625217437744, 0.6180259585380554], [0.4795457124710083, 0.0, 0.16329164803028107, 0.0, 0.0, 0.4054066836833954], [0.9529349207878113, 1.2213267087936401, 0.6116560697555542, 0.09828035533428192, 0.0, 0.24463564157485962], [1.4798128604888916, 0.4075806736946106, 0.0, 0.0, 0.0, 0.0]]",14.102135062217712,15,4880.0,4880.0,0,0.6178978649377823,0.62626356,0.98712236,0.89637315,0.7932127,0.8622827,0.68832296
1,25,1,1,"[[0.0, 0.45047733187675476, 0.0, 0.0, 0.0, 0.0], [0.030636418610811234, 0.004717065021395683, 0.0, 0.0, 0.0, 0.0], [0.0, 0.03148595988750458, 0.39311516284942627, 0.0, 0.2960190773010254, 0.5106026530265808], [0.6408628821372986, 0.14775395393371582, 0.11197369545698166, 0.0, 0.0, 0.3905230164527893], [0.988824725151062, 1.0024603605270386, 0.6132421493530273, 0.0, 0.0, 0.11452878266572952], [1.525424838066101, 0.6371287703514099, 0.17803233861923218, 0.028989538550376892, 0.0, 0.0]]",14.911100534722209,19,5020.0,5020.0,0,0.5450888994652778,0.61897236,1.0,0.84476084,0.8234706,0.74942607,0.8012631
1,26,2,1,"[[0.0, 0.5015955567359924, 0.0, 0.0, 0.0, 0.0], [0.01726505532860756, 0.1137896254658699, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.3727087676525116, 0.0, 0.350627064704895, 0.43007540702819824], [0.7185261249542236, 0.18735741078853607, 0.16991659998893738, 0.0, 0.0, 0.44678807258605957], [0.9569714069366455, 0.8704670071601868, 0.6187442541122437, 0.0, 0.0, 0.0], [1.5807466506958008, 0.5748936533927917, 0.2324945330619812, 0.0, 0.03228171914815903, 0.03980431705713272]]",14.89348023198545,18,5158.0,5158.0,0,0.5371065197680146,0.61741763,0.9793515,0.806924,0.90602756,0.7189976,0.79213595
1,27,3,1,"[[0.0, 0.36880043148994446, 0.0, 0.0, 0.0, 0.0], [0.12716306746006012, 0.13378430902957916, 0.0, 0.0, 0.0, 0.0], [0.1172579824924469, 0.11597460508346558, 0.25898823142051697, 0.0, 0.4321557879447937, 0.3516348600387573], [0.837232232093811, 0.2759576439857483, 0.07387351989746094, 0.0, 0.0, 0.3747154772281647], [0.9594200849533081, 0.8909986615180969, 0.7143230438232422, 0.0, 0.0, 0.0], [1.6312071084976196, 0.8073046207427979, 0.37864944338798523, 0.061503857374191284, 0.020936451852321625, 0.08342689275741577]]",16.689747743308544,21,5277.0,5277.0,0,0.4593102522566915,0.57772774,0.98000073,0.8195203,0.8984264,0.70018536,0.9010573
1,28,4,1,"[[0.0, 0.30726733803749084, 0.0, 0.0, 0.0, 0.0], [0.1721593290567398, 0.07225265353918076, 0.0, 0.0, 0.0, 0.0], [0.15432778000831604, 0.1425681710243225, 0.1934567391872406, 0.0, 0.365397572517395, 0.15100674331188202], [0.9493622779846191, 0.26523303985595703, 0.09050000458955765, 0.0, 0.0, 0.35377001762390137], [0.9415210485458374, 0.9940138459205627, 0.7999502420425415, 0.0, 0.0, 0.03364592045545578], [1.644005537033081, 0.9245045185089111, 0.43801045417785645, 0.14967739582061768, 0.0, 0.1930319219827652]]",17.14894124120474,21,5387.0,5387.0,0,0.42285105875879525,0.5941566,0.9347879,0.78261435,0.91609657,0.73501813,0.967038
1,29,5,1,"[[0.0, 0.3422665297985077, 0.0, 0.0, 0.0, 0.0], [0.15339607000350952, 0.1732696294784546, 0.0, 0.0, 0.0, 0.0], [0.18399961292743683, 0.14782369136810303, 0.1691349893808365, 0.0, 0.49250638484954834, 0.313601553440094], [0.8899613618850708, 0.3658405542373657, 0.051790520548820496, 0.0, 0.0, 0.3351679742336273], [0.9415362477302551, 0.8312382698059082, 0.728516697883606, 0.0, 0.0, 0.0], [1.6246464252471924, 0.895641028881073, 0.4338115155696869, 0.07827737927436829, 0.06702285259962082, 0.1861189752817154]]",17.375718414783478,21,5505.0,5505.0,0,0.4546242815852165,0.5643828,0.96849036,0.8194715,0.9371418,0.6746881,0.930693
1,30,6,1,"[[0.0, 0.450649619102478, 0.0, 0.0, 0.0, 0.0], [0.046596284955739975, 0.2208031266927719, 0.0, 0.0, 0.0, 0.0], [0.13172709941864014, 0.04729985445737839, 0.16572067141532898, 0.0, 0.5370731353759766, 0.4624289274215698], [0.7680100202560425, 0.4363943338394165, 0.08309821039438248, 0.0, 0.0, 0.31701838970184326], [0.9408177137374878, 0.6803076267242432, 0.5854224562644958, 0.0, 0.0, 0.0], [1.5405831336975098, 0.7381651401519775, 0.3283035457134247, 0.0, 0.17008131742477417, 0.21244782209396362]]",16.16537236236036,20,5642.0,5642.0,0,0.5318346276376397,0.5891237,0.9588815,0.8463246,0.97738105,0.63356143,0.8333508
1,31,7,1,"[[0.0, 0.31250783801078796, 0.0, 0.0, 0.0, 0.0], [0.1341402530670166, 0.24892503023147583, 0.0, 0.0, 0.0, 0.0], [0.20963969826698303, 0.14969918131828308, 0.04272724688053131, 0.0, 0.5613664388656616, 0.23434782028198242], [0.947754979133606, 0.47439295053482056, 0.07024526596069336, 0.0, 0.0, 0.3108426630496979], [0.9266207218170166, 0.6986982226371765, 0.694886326789856, 0.0, 0.0, 0.0], [1.5913132429122925, 0.9458354711532593, 0.5110843181610107, 0.04563858360052109, 0.10843386501073837, 0.3888425827026367]]",17.473155472427607,21,5854.0,5854.0,0,0.8305268445275724,0.5820622,0.9406779,0.7921963,1.0,0.6276579,0.9485118
1,32,8,1,"[[0.0, 0.1318945735692978, 0.0, 0.0, 0.0, 0.0], [0.07487426698207855, 0.13141658902168274, 0.0, 0.0026867110282182693, 0.0, 0.0], [0.3411577045917511, 0.2806183695793152, 0.0, 0.0, 0.6075252890586853, 0.4153267741203308], [0.7650089263916016, 0.6605154871940613, 0.0, 0.0, 0.0, 0.0440392941236496], [1.0076099634170532, 0.6990468502044678, 0.5033952593803406, 0.0, 0.0, 0.0], [1.3296037912368774, 1.147912859916687, 0.4853704273700714, 0.21689586341381073, 0.11886120587587357, 0.198388010263443]]",17.289263742044568,20,6095.0,6095.0,0,0.9467107362579554,0.64054877,0.91256666,0.8727783,0.8934877,0.5734594,0.96566725
1,33,9,1,"[[0.0, 0.00405101478099823, 0.0, 0.0, 0.0, 0.0], [0.08620806038379669, 0.1519632488489151, 0.0, 0.2036784589290619, 0.0, 0.0], [0.3447788655757904, 0.37414467334747314, 0.0, 0.0, 0.6232388019561768, 0.37276530265808105], [0.7607173919677734, 0.6871986985206604, 0.0, 0.0, 0.0, 0.030728189274668694], [1.0009921789169312, 0.6489686369895935, 0.4600891172885895, 0.0, 0.0, 0.0], [1.227034568786621, 1.2827035188674927, 0.5814446210861206, 0.28880399465560913, 0.129215270280838, 0.21013259887695312]]",17.70837825257331,20,6289.0,6289.0,0,0.7582916217474267,0.6477493,0.9226995,0.81922823,0.8550861,0.5404235,1.0
1,34,10,1,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.08485117554664612, 0.0, 0.0, 0.1899898648262024, 0.0, 0.0], [0.4546418786048889, 0.3966667652130127, 0.0, 0.0, 0.5580935478210449, 0.42495113611221313], [0.6614463925361633, 0.7488306164741516, 0.0, 0.0, 0.0, 0.0], [1.0012186765670776, 0.7743319869041443, 0.4108620285987854, 0.0, 0.0, 0.0], [1.0944304466247559, 1.3542119264602661, 0.47383564710617065, 0.4078499674797058, 0.10362070053815842, 0.07492801547050476]]",17.504199773073196,17,6484.0,6484.0,0,0.7624958002269268,0.66513634,0.84664744,0.88725966,0.806762,0.56798434,1.0
1,35,11,1,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.03334755077958107, 0.0, 0.0, 0.41933080554008484, 0.0, 0.0], [0.403377503156662, 0.4187414050102234, 0.0, 0.0, 0.5503009557723999, 0.6051307320594788], [0.4984772205352783, 0.7429776787757874, 0.0, 0.0, 0.0, 0.0], [1.0091614723205566, 0.7398762106895447, 0.29475459456443787, 0.0, 0.0, 0.0], [0.940599799156189, 1.3518065214157104, 0.3944975435733795, 0.4104827046394348, 0.1881347894668579, 0.0]]",17.091259827837348,16,6682.0,6682.0,0,0.7749087401721626,0.6668065,0.90665233,0.8929379,0.7485809,0.55266064,0.9398903
1,36,12,1,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.12070111930370331, 0.0, 0.0, 0.3820032477378845, 0.0, 0.0], [0.6240822076797485, 0.4872523546218872, 0.0, 0.0, 0.617578387260437, 0.632283627986908], [0.520280659198761, 0.879686713218689, 0.0, 0.0, 0.0, 0.0], [0.98773592710495, 0.7794739603996277, 0.3421592712402344, 0.0, 0.0, 0.0], [0.949608564376831, 1.4687464237213135, 0.3928280770778656, 0.5223379731178284, 0.19289568066596985, 0.0]]",18.801896639168262,16,6906.0,6906.0,0,0.8771981033608317,0.6267432,0.8401017,0.9927687,0.74905515,0.54623854,1.0
1,37,13,1,"[[0.0, 0.01327076181769371, 0.0, 0.0, 0.0, 0.0], [0.19061070680618286, 0.0, 0.0, 0.1795753687620163, 0.0, 0.0], [0.6183401346206665, 0.43170806765556335, 0.0, 0.0, 0.46670299768447876, 0.5075174570083618], [0.5876477956771851, 0.751179039478302, 0.0, 0.0, 0.0, 0.0], [0.9256924390792847, 0.9943417906761169, 0.4952179193496704, 0.0, 0.0, 0.0], [1.020648717880249, 1.4565818309783936, 0.30253955721855164, 0.5634588003158569, 0.15062150359153748, 0.0]]",18.297393867745996,17,7149.0,7149.0,0,0.953702606132254,0.59209615,0.8155759,0.9762563,0.770711,0.6488789,1.0
1,38,14,1,"[[0.006220724433660507, 0.19112421572208405, 0.0, 0.0, 0.0, 0.0], [0.13203421235084534, 0.0, 0.0, 0.07360604405403137, 0.0, 0.0], [0.43466612696647644, 0.2861385941505432, 0.0, 0.0, 0.09802961349487305, 0.566476047039032], [0.37697792053222656, 0.4581684172153473, 0.0, 0.0, 0.0, 0.0], [0.8795973658561707, 1.3699536323547363, 0.4969666004180908, 0.0, 0.0, 0.0], [0.8587839007377625, 1.2989133596420288, 0.0, 0.5992749929428101, 0.11073729395866394, 0.0]]",15.153277762234211,17,7356.0,7356.0,0,0.8128467222377658,0.61356217,0.83168423,0.9624482,0.6927297,0.82116395,0.87146324
1,39,15,1,"[[0.012206409126520157, 0.06657426059246063, 0.0, 0.0, 0.0, 0.0], [0.1842753291130066, 0.0, 0.0, 0.21718287467956543, 0.0, 0.0], [0.5564486384391785, 0.39436665177345276, 0.0, 0.0, 0.06619483232498169, 0.5677597522735596], [0.3379178047180176, 0.501124918460846, 0.0, 0.0, 0.0, 0.0], [0.876051127910614, 1.4790047407150269, 0.49771207571029663, 0.0, 0.0, 0.0], [0.7471447587013245, 1.472666621208191, 0.0, 0.7764260172843933, 0.07211697846651077, 0.0]]",16.02994567900896,17,7562.0,7562.0,0,0.807970054320991,0.6087595,0.807626,1.0,0.6223398,0.84044296,0.9271826
