episode,step,hour,day,action,rebalance_cost,num_moves,total_demand,total_served,unmet_demand,reward,inventory_zone_0,inventory_zone_1,inventory_zone_2,inventory_zone_3,inventory_zone_4,inventory_zone_5
1,10,10,0,"[[0.05712074041366577, 0.0, 0.018873978406190872, 0.0, 0.022876624017953873, 0.020885072648525238], [0.04766646400094032, 0.0036410337779670954, 0.0679122731089592, 0.047038208693265915, 0.1464351862668991, 0.0], [0.0, 0.0, 0.0, 0.06955525279045105, 0.027793053537607193, 0.0], [0.0, 0.10731317847967148, 0.0, 0.0910053700208664, 0.0, 0.008376996964216232], [0.07222452014684677, 0.08841013163328171, 0.0, 0.12978872656822205, 0.0, 0.03130272775888443], [0.0, 0.046774160116910934, 0.0, 0.03484771400690079, 0.13028587400913239, 0.0]]",1.7529059816151857,21,1850.0,1850.0,0,0.8222470940183848,0.8596726,0.7724946,0.9575537,0.9884556,1.0,1.0
1,11,11,0,"[[0.05752383917570114, 0.0, 0.019050490111112595, 0.0, 0.02284470573067665, 0.021011032164096832], [0.04759820178151131, 0.003343918826431036, 0.06785134971141815, 0.04727545008063316, 0.146614670753479, 0.0], [0.0, 0.0, 0.0, 0.06932708621025085, 0.027910009026527405, 0.0], [0.0, 0.1076524630188942, 0.0, 0.09150413423776627, 0.0, 0.00855577178299427], [0.0722586140036583, 0.08827865123748779, 0.0, 0.12973949313163757, 0.0, 0.03139277547597885], [0.0, 0.04726796597242355, 0.0, 0.035133618861436844, 0.1305738240480423, 0.0]]",1.756197358481586,21,2045.0,2045.0,0,0.7782438026415184,0.83594704,0.7971044,0.92574286,0.9937743,1.0,0.98795015
1,12,12,0,"[[0.05786935240030289, 0.0, 0.019129540771245956, 0.0, 0.022778872400522232, 0.020981352776288986], [0.04767610877752304, 0.0028963866643607616, 0.06800393760204315, 0.04785740375518799, 0.14695027470588684, 0.0], [0.0, 0.0, 0.0, 0.06951598823070526, 0.02830686792731285, 0.0], [0.0, 0.10812070965766907, 0.0, 0.09194456785917282, 0.0, 0.00861802976578474], [0.07279163599014282, 0.08840429782867432, 0.0, 0.13037121295928955, 0.0, 0.03189193084836006], [0.0, 0.04727992042899132, 0.0, 0.034988775849342346, 0.13116289675235748, 0.0]]",1.7630670149810612,21,2241.0,2241.0,0,0.782236932985019,0.78461695,0.81792367,0.99091536,0.94951916,1.0,0.9667721
1,13,13,0,"[[0.05838892608880997, 0.0, 0.018800437450408936, 0.0, 0.022600997239351273, 0.021369142457842827], [0.04826239123940468, 0.0029463109094649553, 0.06781531870365143, 0.047894690185785294, 0.14760738611221313, 0.0], [0.0, 0.0, 0.0, 0.06935842335224152, 0.028729446232318878, 0.0], [0.0, 0.10898003727197647, 0.0, 0.09223964810371399, 0.0, 0.00886882096529007], [0.07302867621183395, 0.08871686458587646, 0.0, 0.13075585663318634, 0.0, 0.03182535618543625], [0.0, 0.04789610207080841, 0.0, 0.03517923131585121, 0.13170737028121948, 0.0]]",1.7701724460348487,21,2479.0,2479.0,0,0.9502298275539651,0.73147327,0.79889584,0.98993343,1.0,0.96361464,1.0
1,14,14,0,"[[0.05891461670398712, 0.0, 0.019226044416427612, 0.0, 0.02235109731554985, 0.021567152813076973], [0.04824857786297798, 0.002393078524619341, 0.06818003952503204, 0.04850783571600914, 0.1481308937072754, 0.0], [0.0, 0.0, 0.0, 0.06949621438980103, 0.028757505118846893, 0.0], [0.0, 0.10964764654636383, 0.0, 0.09317661821842194, 0.0, 0.008865437470376492], [0.07363666594028473, 0.08889779448509216, 0.0, 0.1314285546541214, 0.0, 0.032328467816114426], [0.0, 0.04843094199895859, 0.0, 0.03525274619460106, 0.1322585791349411, 0.0]]",1.7794072139076889,21,2719.0,2719.0,0,0.9582205927860923,0.67930585,0.781547,1.0,0.9898924,1.0,0.98840666
1,15,15,0,"[[0.059033557772636414, 0.0, 0.019461054354906082, 0.0, 0.022693827748298645, 0.02148393914103508], [0.04730642959475517, 0.001807095017284155, 0.06764781475067139, 0.0486564077436924, 0.14732138812541962, 0.0], [0.0, 0.0, 0.0, 0.06875403225421906, 0.028630729764699936, 0.0], [0.0, 0.10896967351436615, 0.0, 0.09326545149087906, 0.0, 0.009204646572470665], [0.07285694777965546, 0.0875445157289505, 0.0, 0.12998990714550018, 0.0, 0.032199226319789886], [0.0, 0.04850992187857628, 0.0, 0.03569963946938515, 0.13164497911930084, 0.0]]",1.7693263301625848,21,2958.0,2958.0,0,0.9542306736698374,0.6929489,0.88540816,0.9148941,0.9175836,0.98344135,0.947262
1,16,16,0,"[[0.0594308003783226, 0.0, 0.019688468426465988, 0.0, 0.02253270521759987, 0.021609976887702942], [0.04723520949482918, 0.0012232917360961437, 0.06786829978227615, 0.049271296709775925, 0.14764073491096497, 0.0], [0.0, 0.0, 0.0, 0.06888025999069214, 0.028789229691028595, 0.0], [0.0, 0.10943519324064255, 0.0, 0.0939132496714592, 0.0, 0.00924623478204012], [0.07340247184038162, 0.08749353885650635, 0.0, 0.13052073121070862, 0.0, 0.03271258622407913], [0.0, 0.04871081933379173, 0.0, 0.035622190684080124, 0.1320362687110901, 0.0]]",1.775744832586497,21,3208.0,3208.0,0,0.9982242551674135,0.6369561,0.88515073,0.953963,0.87439656,1.0,0.9347609
1,17,17,0,"[[0.05945872515439987, 0.0, 0.019084036350250244, 0.0, 0.022910192608833313, 0.021940141916275024], [0.04733900725841522, 0.0013798323925584555, 0.0674087330698967, 0.048850882798433304, 0.14804710447788239, 0.0], [0.0, 0.0, 0.0, 0.06866716593503952, 0.029003214091062546, 0.0], [0.0, 0.10993251204490662, 0.0, 0.09393000602722168, 0.0, 0.009691093116998672], [0.07319480180740356, 0.0870184451341629, 0.0, 0.13048578798770905, 0.0, 0.032427746802568436], [0.0, 0.04863691329956055, 0.0, 0.03557439520955086, 0.13159796595573425, 0.0]]",1.7735871244221926,21,3498.0,3498.0,0,1.1582264128755777,0.6601961,0.8352749,0.9451842,0.8583525,0.941089,1.0
1,18,18,0,"[[0.05943894386291504, 0.0, 0.01959739625453949, 0.0, 0.02314458042383194, 0.02207603119313717], [0.046532366424798965, 0.001127643627114594, 0.06719944626092911, 0.048638004809617996, 0.14777851104736328, 0.0], [0.0, 0.0, 0.0, 0.06810031831264496, 0.028400268405675888, 0.0], [0.0, 0.10986735671758652, 0.0, 0.09462960809469223, 0.0, 0.00993370357900858], [0.07264846563339233, 0.08611418306827545, 0.0, 0.12965479493141174, 0.0, 0.0322272889316082], [0.0, 0.049102313816547394, 0.0, 0.03583100810647011, 0.13078920543193817, 0.0]]",1.767060270998627,21,3791.0,3791.0,0,1.1702329397290014,0.72297,0.8014005,0.8248089,0.8544681,0.9654206,1.0
1,19,19,0,"[[0.05988679826259613, 0.0, 0.019909672439098358, 0.0, 0.022855263203382492, 0.02223479375243187], [0.046786535531282425, 0.0009070708183571696, 0.06754898279905319, 0.04898635298013687, 0.1484164446592331, 0.0], [0.0, 0.0, 0.0, 0.06824327260255814, 0.02847961336374283, 0.0], [0.0, 0.11067601293325424, 0.0, 0.09545724838972092, 0.0, 0.009941752068698406], [0.07321462780237198, 0.0866265743970871, 0.0, 0.13048233091831207, 0.0, 0.03256858140230179], [0.0, 0.04971204698085785, 0.0, 0.035896677523851395, 0.13144314289093018, 0.0]]",1.7771284715272486,21,4025.0,4025.0,0,0.9342228715284727,0.6906884,0.76563114,0.83448976,0.8927916,1.0,1.0
1,20,20,0,"[[0.05994519591331482, 0.0, 0.019904591143131256, 0.0, 0.022525563836097717, 0.022244444116950035], [0.04730214551091194, 0.0010114252800121903, 0.0676928162574768, 0.049136895686388016, 0.14894834160804749, 0.0], [0.0, 0.0, 0.0, 0.06844272464513779, 0.02882596105337143, 0.0], [0.0, 0.11150839924812317, 0.0, 0.09587306529283524, 0.0, 0.009933418594300747], [0.07390373945236206, 0.08731237798929214, 0.0, 0.13149772584438324, 0.0, 0.032858606427907944], [0.0, 0.04987163841724396, 0.0, 0.03535979613661766, 0.13199064135551453, 0.0]]",1.7849009013734758,21,4215.0,4215.0,0,0.7582150990986265,0.661078,0.6860574,0.9077265,0.9309089,1.0,1.0
1,21,21,0,"[[0.06018775701522827, 0.0, 0.02011067047715187, 0.0, 0.022702638059854507, 0.022458622232079506], [0.04661760479211807, 0.00033755763433873653, 0.06751812994480133, 0.049459829926490784, 0.14880645275115967, 0.0], [0.0, 0.0, 0.0, 0.06813407689332962, 0.028620358556509018, 0.0], [0.0, 0.11146267503499985, 0.0, 0.09639639407396317, 0.0, 0.010190465487539768], [0.07377275079488754, 0.08626537770032883, 0.0, 0.1309756487607956, 0.0, 0.033032264560461044], [0.0, 0.04998620226979256, 0.0, 0.03550151735544205, 0.1314690262079239, 0.0]]",1.7814029273577034,21,4419.0,4419.0,0,0.8142185970726423,0.6488231,0.7017958,0.86921954,0.849714,1.0,1.0
1,22,22,0,"[[0.060228705406188965, 0.0, 0.020216915756464005, 0.0, 0.02265535667538643, 0.02251484803855419], [0.04647700861096382, 0.00013102544471621513, 0.06743829697370529, 0.049578506499528885, 0.1488730013370514, 0.0], [0.0, 0.0, 0.0, 0.06800969690084457, 0.02863890677690506, 0.0], [0.0, 0.11175553500652313, 0.0, 0.09679138660430908, 0.0, 0.010326418094336987], [0.07392936199903488, 0.08602221310138702, 0.0, 0.1310797482728958, 0.0, 0.03317877650260925], [0.0, 0.05007941648364067, 0.0, 0.03527647629380226, 0.13134030997753143, 0.0]]",1.7815915453247726,21,4582.0,4582.0,0,0.6502184084546753,0.6426262,0.6663802,0.87852883,0.83477557,1.0,0.99882895
1,23,23,0,"[[0.06006995588541031, 0.0, 0.020438052713871002, 0.0, 0.022531170397996902, 0.022279854863882065], [0.04616045951843262, 0.0, 0.06736325472593307, 0.049997683614492416, 0.14851690828800201, 0.0], [0.0, 0.0, 0.0, 0.06797289103269577, 0.028818786144256592, 0.0], [0.0, 0.11169596761465073, 0.0, 0.09700542688369751, 0.0, 0.010348094627261162], [0.0742223933339119, 0.08567893505096436, 0.0, 0.13114041090011597, 0.0, 0.033571790903806686], [0.0, 0.0497860424220562, 0.0, 0.034695811569690704, 0.13126960396766663, 0.0]]",1.779919440858066,20,4727.0,4727.0,0,0.578220080559142,0.61947954,0.66254437,0.9419325,0.7756091,1.0,0.9530271
1,24,0,1,"[[0.05546429008245468, 0.0, 0.01903299242258072, 0.0, 0.021109722554683685, 0.021810155361890793], [0.04621833935379982, 0.003075977321714163, 0.06760524958372116, 0.04749083146452904, 0.14298796653747559, 0.0], [0.0, 0.0, 0.0, 0.06923224776983261, 0.025045566260814667, 0.0], [0.0, 0.10295096784830093, 0.0, 0.0878729596734047, 0.0, 0.006205692887306213], [0.0717175304889679, 0.0862802267074585, 0.0, 0.12585251033306122, 0.0, 0.03105652891099453], [0.0, 0.045218657702207565, 0.0, 0.03336852416396141, 0.12607000768184662, 0.0]]",1.7090859841555357,21,4877.0,4877.0,0,0.5982909140158444,0.61550134,0.6114229,0.90669554,0.79149204,1.0,1.0
1,25,1,1,"[[0.055868685245513916, 0.0, 0.018981777131557465, 0.0, 0.021174069494009018, 0.021853197365999222], [0.04634004086256027, 0.0025673136115074158, 0.06782528758049011, 0.04804833605885506, 0.14349839091300964, 0.0], [0.0, 0.0, 0.0, 0.06950239837169647, 0.02547246590256691, 0.0], [0.0, 0.10351505875587463, 0.0, 0.08833299577236176, 0.0, 0.006327523849904537], [0.07225431501865387, 0.08632206171751022, 0.0, 0.12660187482833862, 0.0, 0.03155969828367233], [0.0, 0.04518849775195122, 0.0, 0.03336367383599281, 0.1266316920518875, 0.0]]",1.716976695228368,21,5004.0,5004.0,0,0.5062830233047716,0.5634456,0.63687575,0.972419,0.7362976,1.0,1.0
1,26,2,1,"[[0.056176118552684784, 0.0, 0.019175522029399872, 0.0, 0.02132219448685646, 0.021921329200267792], [0.046180058270692825, 0.002312756609171629, 0.06783677637577057, 0.048235636204481125, 0.1437656283378601, 0.0], [0.0, 0.0, 0.0, 0.06938117742538452, 0.025565899908542633, 0.0], [0.0, 0.10384608060121536, 0.0, 0.08889564126729965, 0.0, 0.006541486829519272], [0.07230507582426071, 0.08612918853759766, 0.0, 0.12666159868240356, 0.0, 0.031645968556404114], [0.0, 0.04552839696407318, 0.0, 0.033611368387937546, 0.12687109410762787, 0.0]]",1.72022651322186,21,5120.0,5120.0,0,0.4622797734867781,0.5673939,0.6556886,0.9417342,0.72572017,1.0,0.9893533
1,27,3,1,"[[0.056324318051338196, 0.0, 0.019157305359840393, 0.0, 0.02142273634672165, 0.021977528929710388], [0.046287667006254196, 0.0021777627989649773, 0.06793119013309479, 0.04836907610297203, 0.14424866437911987, 0.0], [0.0, 0.0, 0.0, 0.06953229010105133, 0.02577110379934311, 0.0], [0.0, 0.10444066673517227, 0.0, 0.08937661349773407, 0.0, 0.006710801273584366], [0.07262387871742249, 0.08621886372566223, 0.0, 0.12727487087249756, 0.0, 0.03186525031924248], [0.0, 0.04558654874563217, 0.0, 0.03347145766019821, 0.12715508043766022, 0.0]]",1.7253299169242382,21,5246.0,5246.0,0,0.5022746700830758,0.5683246,0.62969023,0.9730443,0.7112045,1.0,1.0
1,28,4,1,"[[0.05674163997173309, 0.0, 0.0193791501224041, 0.0, 0.02117740362882614, 0.02210848778486252], [0.04661273956298828, 0.0021236564498394728, 0.06800271570682526, 0.04859903082251549, 0.14472387731075287, 0.0], [0.0, 0.0, 0.0, 0.06945902854204178, 0.026000618934631348, 0.0], [0.0, 0.1051679477095604, 0.0, 0.09001670777797699, 0.0, 0.006821785122156143], [0.07298551499843597, 0.08667318522930145, 0.0, 0.1277288943529129, 0.0, 0.03199141472578049], [0.0, 0.0462612584233284, 0.0, 0.033536385744810104, 0.1278563141822815, 0.0]]",1.7333846390247345,21,5383.0,5383.0,0,0.5462666153609753,0.53864425,0.61633784,0.9636256,0.76015925,1.0,0.9843276
1,29,5,1,"[[0.05698716640472412, 0.0, 0.0192548967897892, 0.0, 0.021589495241642, 0.02231925167143345], [0.046260733157396317, 0.0019634501077234745, 0.06760824471712112, 0.048453785479068756, 0.14480356872081757, 0.0], [0.0, 0.0, 0.0, 0.06899001449346542, 0.026026643812656403, 0.0], [0.0, 0.10524460673332214, 0.0, 0.09027505666017532, 0.0, 0.007245647720992565], [0.0725177526473999, 0.08587317168712616, 0.0, 0.12710338830947876, 0.0, 0.03171083331108093], [0.0, 0.0465388223528862, 0.0, 0.033997777849435806, 0.12755262851715088, 0.0]]",1.730160118546337,21,5504.0,5504.0,0,0.48226983988145367,0.5655199,0.64730424,0.88559735,0.7372939,0.96557856,1.0
1,30,6,1,"[[0.05755534768104553, 0.0, 0.01963929459452629, 0.0, 0.021411322057247162, 0.022559069097042084], [0.04636013135313988, 0.0015997955342754722, 0.06796185672283173, 0.04886283352971077, 0.14546678960323334, 0.0], [0.0, 0.0, 0.0, 0.06910164654254913, 0.02604227513074875, 0.0], [0.0, 0.10602793842554092, 0.0, 0.09125193953514099, 0.0, 0.0073235537856817245], [0.07300477474927902, 0.08617810159921646, 0.0, 0.1277831345796585, 0.0, 0.03204638138413429], [0.0, 0.04724282771348953, 0.0, 0.03426264226436615, 0.12816740572452545, 0.0]]",1.7402799455448985,21,5658.0,5658.0,0,0.6142597200544551,0.5363045,0.6309362,0.8696289,0.7578167,1.0,1.0
1,31,7,1,"[[0.0575033500790596, 0.0, 0.019215788692235947, 0.0, 0.021194279193878174, 0.02258721925318241], [0.04709487780928612, 0.0021819956600666046, 0.06739003211259842, 0.048488639295101166, 0.14565010368824005, 0.0], [0.0, 0.0, 0.0, 0.06872882694005966, 0.026608906686306, 0.0], [0.0, 0.1066686362028122, 0.0, 0.09105411171913147, 0.0, 0.007575370371341705], [0.07301436364650726, 0.0866626501083374, 0.0, 0.1278737187385559, 0.0, 0.03170667588710785], [0.0, 0.047548189759254456, 0.0, 0.03382319584488869, 0.128565713763237, 0.0]]",1.7414447190240026,21,5861.0,5861.0,0,0.810258555280976,0.5225698,0.58673257,0.8921079,0.8412888,0.92984366,1.0
1,32,8,1,"[[0.058025896549224854, 0.0, 0.019819680601358414, 0.0, 0.020988289266824722, 0.02280605584383011], [0.04694432020187378, 0.0014906228752806783, 0.06804543733596802, 0.049172207713127136, 0.1463557630777359, 0.0], [0.0, 0.0, 0.0, 0.06909410655498505, 0.026432208716869354, 0.0], [0.0, 0.1074545755982399, 0.0, 0.0923217236995697, 0.0, 0.007529424503445625], [0.07380564510822296, 0.08684411644935608, 0.0, 0.12890402972698212, 0.0, 0.032400958240032196], [0.0, 0.04803738743066788, 0.0, 0.033891428261995316, 0.12902748584747314, 0.0]]",1.752640818245709,21,6143.0,6143.0,0,1.1262473591817543,0.48753187,0.54472625,0.9065478,0.8161285,1.0,1.0
1,33,9,1,"[[0.0584295392036438, 0.0, 0.02021142840385437, 0.0, 0.02086472138762474, 0.022678419947624207], [0.046612486243247986, 0.0007725752657279372, 0.06805667281150818, 0.04994335398077965, 0.14608646929264069, 0.0], [0.0, 0.0, 0.0, 0.06889672577381134, 0.02673589065670967, 0.0], [0.0, 0.10737159103155136, 0.0, 0.09272707253694534, 0.0, 0.0075879511423408985], [0.07405313849449158, 0.08647450804710388, 0.0, 0.12868128716945648, 0.0, 0.03282332792878151], [0.0, 0.04822847992181778, 0.0, 0.03400891274213791, 0.12946730852127075, 0.0]]",1.7550015829037875,21,6355.0,6355.0,0,0.8462449984170962,0.42148644,0.6302458,0.9211633,0.75972533,1.0,0.9341345
1,34,10,1,"[[0.058422453701496124, 0.0, 0.01896689087152481, 0.0, 0.0215882770717144, 0.02291863039135933], [0.04638686776161194, 0.00040079618338495493, 0.0672137513756752, 0.049804504960775375, 0.1459369659423828, 0.0], [0.0, 0.0, 0.0, 0.06859488040208817, 0.027358263731002808, 0.0], [0.0, 0.10716300457715988, 0.0, 0.09193355590105057, 0.0, 0.00821936409920454], [0.07358331978321075, 0.08494828641414642, 0.0, 0.128062441945076, 0.0, 0.032670218497514725], [0.0, 0.0472649522125721, 0.0, 0.033987440168857574, 0.1286097913980484, 0.0]]",1.745360015425831,21,6529.0,6529.0,0,0.6942546399845742,0.39743763,0.6952054,0.98010147,0.6138876,0.8960724,1.0
1,35,11,1,"[[0.058742500841617584, 0.0, 0.019034039229154587, 0.0, 0.02152799442410469, 0.02299046330153942], [0.04647238180041313, 0.0005369394784793258, 0.06671469658613205, 0.04970690980553627, 0.14584213495254517, 0.0], [0.0, 0.0, 0.0, 0.06793253123760223, 0.02758801355957985, 0.0], [0.0, 0.10734548419713974, 0.0, 0.09209433197975159, 0.0, 0.008522200398147106], [0.07319527119398117, 0.08486775308847427, 0.0, 0.1273842304944992, 0.0, 0.03229164704680443], [0.0, 0.04798462986946106, 0.0, 0.034353435039520264, 0.1289108395576477, 0.0]]",1.7447870555333793,21,6759.0,6759.0,0,0.9182552129444667,0.39318022,0.7341806,0.9033906,0.6764819,0.856766,0.97368675
1,36,12,1,"[[0.058359548449516296, 0.0, 0.018359314650297165, 0.0, 0.021290943026542664, 0.022647172212600708], [0.047079816460609436, 0.0010393715929239988, 0.0657978281378746, 0.04938902333378792, 0.14515502750873566, 0.0], [0.0, 0.0, 0.0, 0.06738881766796112, 0.028472866863012314, 0.0], [0.0, 0.10729975253343582, 0.0, 0.09109891206026077, 0.0, 0.008757739327847958], [0.07299669086933136, 0.08502859622240067, 0.0, 0.12694266438484192, 0.0, 0.03196149319410324], [0.0, 0.04759465530514717, 0.0, 0.033558737486600876, 0.12908224761486053, 0.0]]",1.738356674555689,21,6977.0,6977.0,0,0.8702616433254443,0.3566706,0.7484425,0.98832023,0.7179282,0.7587469,0.9377615
1,37,13,1,"[[0.058955997228622437, 0.0, 0.01830970123410225, 0.0, 0.02183905616402626, 0.023045403882861137], [0.046449948102235794, 3.626744728535414e-05, 0.06620413064956665, 0.049908559769392014, 0.1458422839641571, 0.0], [0.0, 0.0, 0.0, 0.06774428486824036, 0.02834494039416313, 0.0], [0.0, 0.10762204974889755, 0.0, 0.09191495925188065, 0.0, 0.009081611409783363], [0.07321678102016449, 0.0840451642870903, 0.0, 0.12744086980819702, 0.0, 0.03249220922589302], [0.0, 0.04745040833950043, 0.0, 0.03421527519822121, 0.12880535423755646, 0.0]]",1.7430688440799713,21,7183.0,7183.0,0,0.82225693115592,0.3478159,0.79080516,0.9902026,0.58461136,0.8003776,1.0
