episode,step,hour,rebalance_cost,num_rebalances,total_demand,total_served,service_rate,reward
3,56,57,10.406137466430664,1,10768.0,10768.0,1.0,1.1295938625335693
3,57,58,0.0,0,10979.0,10979.0,1.0,0.844
3,58,59,0.0,0,11170.0,11170.0,1.0,0.764
3,59,60,13.80225419998169,1,11359.0,11359.0,1.0,0.7421977458000183
3,60,61,0.0,0,11568.0,11568.0,1.0,0.836
3,61,62,0.0,0,11782.0,11782.0,1.0,0.856
3,62,63,0.0,0,11987.0,11987.0,1.0,0.82
3,63,64,21.826908588409424,1,12193.0,12193.0,1.0,0.8021730914115905
3,64,65,42.15838551521301,4,12440.0,12440.0,1.0,0.945841614484787
3,65,66,23.955966472625732,2,12786.0,12786.0,1.0,1.3600440335273742
3,66,67,17.215858936309814,2,13071.0,13071.0,1.0,1.1227841410636903
3,67,68,26.919597148895264,2,13305.0,13305.0,1.0,0.9090804028511047
3,68,69,0.0,0,13520.0,13520.0,1.0,0.86
3,69,70,8.259344100952148,1,13710.0,13710.0,1.0,0.7517406558990478
3,70,71,7.58705735206604,1,13884.0,13884.0,1.0,0.688412942647934
3,71,72,16.804630279541016,1,14058.0,14058.0,1.0,0.679195369720459
3,72,73,11.878997087478638,2,14190.0,14190.0,1.0,0.5161210029125214
3,73,74,0.0,0,14315.0,14315.0,1.0,0.5
3,74,75,7.475242853164673,1,14448.0,14448.0,1.0,0.5245247571468353
3,75,76,34.64179086685181,2,14587.0,14587.0,1.0,0.5213582091331482
3,76,77,0.0,0,14711.0,14711.0,1.0,0.496
3,77,78,0.0,0,14845.0,14845.0,1.0,0.536
3,78,79,0.0,0,15004.0,15004.0,1.0,0.636
3,79,80,0.0,0,15224.0,15224.0,1.0,0.88
3,80,81,37.78991746902466,2,15499.0,15499.0,1.0,1.0622100825309753
3,81,82,17.83220386505127,2,15699.0,15699.0,1.0,0.7821677961349487
3,82,83,0.0,0,15867.0,15867.0,1.0,0.672
3,83,84,0.0,0,16071.0,16071.0,1.0,0.816
3,84,85,26.609878540039062,2,16300.0,16300.0,1.0,0.889390121459961
3,85,86,23.87283229827881,2,16502.0,16502.0,1.0,0.7841271677017212
3,86,87,0.0,0,16702.0,16702.0,1.0,0.8
3,87,88,15.548887491226196,2,16925.0,16925.0,1.0,0.8764511125087738
3,88,89,4.696938991546631,1,17151.0,17151.0,1.0,0.8993030610084534
3,89,90,17.357060432434082,2,17455.0,17455.0,1.0,1.198642939567566
3,90,91,14.841920256614685,2,17783.0,17783.0,1.0,1.2971580797433853
3,91,92,26.482951641082764,1,18061.0,18061.0,1.0,1.0855170483589172
3,92,93,19.397634267807007,2,18273.0,18273.0,1.0,0.828602365732193
3,93,94,16.091313362121582,2,18467.0,18467.0,1.0,0.7599086866378785
3,94,95,24.245048761367798,2,18623.0,18623.0,1.0,0.5997549512386322
3,95,96,0.0,0,18766.0,18766.0,1.0,0.572
3,96,97,3.8451619148254395,1,18896.0,18896.0,1.0,0.5161548380851746
3,97,98,0.0,0,19035.0,19035.0,1.0,0.556
3,98,99,9.911223649978638,1,19142.0,19142.0,1.0,0.41808877635002134
3,99,100,0.0,0,19260.0,19260.0,1.0,0.472
3,100,101,4.205124378204346,1,19392.0,19392.0,1.0,0.5237948756217956
3,101,102,7.806467056274414,1,19513.0,19513.0,1.0,0.4761935329437256
3,102,103,8.22589373588562,1,19674.0,19674.0,1.0,0.6357741062641143
3,103,104,12.357824325561523,2,19887.0,19887.0,1.0,0.8396421756744384
3,104,105,14.612482786178589,2,20145.0,20145.0,1.0,1.0173875172138214
3,105,106,79.68879055976868,6,20358.0,20358.0,1.0,0.7723112094402313
3,106,107,32.83407211303711,3,20559.0,20559.0,1.0,0.7711659278869629
3,107,108,9.075179100036621,1,20787.0,20787.0,1.0,0.9029248208999634
3,108,109,41.10799527168274,4,21003.0,21003.0,1.0,0.8228920047283173
3,109,110,10.341167449951172,2,21217.0,21217.0,1.0,0.8456588325500488
3,110,111,25.02084970474243,2,21431.0,21431.0,1.0,0.8309791502952576
3,111,112,16.5004380941391,2,21663.0,21663.0,1.0,0.9114995619058609
3,112,113,13.651241064071655,2,21923.0,21923.0,1.0,1.0263487589359284
3,113,114,0.0,0,22249.0,22249.0,1.0,1.304
3,114,115,39.29371786117554,2,22549.0,22549.0,1.0,1.1607062821388245
3,115,116,13.52175235748291,2,22799.0,22799.0,1.0,0.9864782476425171
3,116,117,0.0,0,23028.0,23028.0,1.0,0.916
3,117,118,8.294937133789062,1,23203.0,23203.0,1.0,0.6917050628662109
3,118,119,0.0,0,23397.0,23397.0,1.0,0.776
3,119,120,45.10825824737549,4,23542.0,23542.0,1.0,0.5348917417526245
3,120,121,0.0,0,23701.0,23701.0,1.0,0.636
3,121,122,0.0,0,23827.0,23827.0,1.0,0.504
3,122,123,10.502610683441162,1,23947.0,23947.0,1.0,0.4694973893165588
3,123,124,4.4056220054626465,1,24074.0,24074.0,1.0,0.5035943779945373
3,124,125,0.0,0,24185.0,24185.0,1.0,0.444
3,125,126,10.717959880828857,1,24306.0,24306.0,1.0,0.47328204011917113
3,126,127,0.0,0,24441.0,24441.0,1.0,0.54
3,127,128,0.0,0,24654.0,24654.0,1.0,0.852
3,128,129,8.571084022521973,1,24897.0,24897.0,1.0,0.963428915977478
3,129,130,23.50963068008423,2,25104.0,25104.0,1.0,0.8044903693199158
3,130,131,21.437761783599854,3,25296.0,25296.0,1.0,0.7465622382164001
3,131,132,27.67222785949707,3,25513.0,25513.0,1.0,0.8403277721405029
3,132,133,27.14214563369751,3,25733.0,25733.0,1.0,0.8528578543663025
3,133,134,0.0,0,25935.0,25935.0,1.0,0.808
3,134,135,25.537168264389038,2,26139.0,26139.0,1.0,0.7904628317356109
3,135,136,13.857540845870972,2,26362.0,26362.0,1.0,0.878142459154129
3,136,137,0.0,0,26609.0,26609.0,1.0,0.988
3,137,138,16.33491563796997,2,26928.0,26928.0,1.0,1.25966508436203
3,138,139,76.40622591972351,6,27217.0,27217.0,1.0,1.0795937740802766
3,139,140,0.0,0,27462.0,27462.0,1.0,0.98
3,140,141,11.628291606903076,2,27675.0,27675.0,1.0,0.8403717083930969
3,141,142,0.0,0,27844.0,27844.0,1.0,0.676
3,142,143,0.0,0,28039.0,28039.0,1.0,0.78
3,143,144,11.747714042663574,2,28176.0,28176.0,1.0,0.5362522859573364
3,144,145,0.0,0,28314.0,28314.0,1.0,0.552
3,145,146,4.771437764167786,1,28448.0,28448.0,1.0,0.5312285622358323
3,146,147,37.96289396286011,4,28596.0,28596.0,1.0,0.5540371060371398
3,147,148,6.511879920959473,1,28713.0,28713.0,1.0,0.46148812007904055
3,148,149,0.0,0,28844.0,28844.0,1.0,0.524
3,149,150,13.149586915969849,1,28993.0,28993.0,1.0,0.5828504130840302
3,150,151,4.7227044105529785,1,29151.0,29151.0,1.0,0.627277295589447
3,151,152,25.66113042831421,3,29374.0,29374.0,1.0,0.8663388695716858
3,152,153,53.9083993434906,4,29643.0,29643.0,1.0,1.0220916006565095
3,153,154,35.47731614112854,2,29840.0,29840.0,1.0,0.7525226838588714
3,154,155,20.52011728286743,2,30059.0,30059.0,1.0,0.8554798827171326
3,155,156,0.0,0,30272.0,30272.0,1.0,0.852
3,156,157,41.99593424797058,2,30498.0,30498.0,1.0,0.8620040657520294
3,157,158,25.219343900680542,2,30702.0,30702.0,1.0,0.7907806560993195
3,158,159,7.627071380615234,1,30948.0,30948.0,1.0,0.9763729286193847
3,159,160,16.00162935256958,2,31177.0,31177.0,1.0,0.8999983706474304
3,160,161,19.8311288356781,2,31435.0,31435.0,1.0,1.012168871164322
3,161,162,10.004051208496094,1,31733.0,31733.0,1.0,1.181995948791504
3,162,163,14.647982597351074,1,32060.0,32060.0,1.0,1.293352017402649
3,163,164,36.216078996658325,4,32286.0,32286.0,1.0,0.8677839210033417
3,164,165,14.31489896774292,2,32499.0,32499.0,1.0,0.8376851010322571
3,165,166,18.577681303024292,2,32696.0,32696.0,1.0,0.7694223186969757
3,166,167,18.238853931427002,2,32872.0,32872.0,1.0,0.685761146068573
3,167,168,0.0,0,33036.0,33036.0,1.0,0.656
4,0,1,0.0,0,134.0,134.0,1.0,0.536
4,1,2,0.0,0,265.0,265.0,1.0,0.524
4,2,3,0.0,0,395.0,395.0,1.0,0.52
4,3,4,0.0,0,512.0,512.0,1.0,0.468
4,4,5,0.0,0,647.0,647.0,1.0,0.54
4,5,6,0.0,0,789.0,789.0,1.0,0.568
4,6,7,0.0,0,944.0,944.0,1.0,0.62
4,7,8,0.0,0,1147.0,1147.0,1.0,0.812
4,8,9,0.0,0,1395.0,1395.0,1.0,0.992
4,9,10,0.0,0,1596.0,1596.0,1.0,0.804
4,10,11,0.0,0,1799.0,1799.0,1.0,0.812
4,11,12,0.0,0,2020.0,2020.0,1.0,0.884
4,12,13,0.0,0,2243.0,2243.0,1.0,0.892
4,13,14,0.0,0,2460.0,2460.0,1.0,0.868
4,14,15,9.252008199691772,1,2676.0,2676.0,1.0,0.8547479918003082
4,15,16,0.0,0,2874.0,2874.0,1.0,0.792
4,16,17,0.0,0,3109.0,3109.0,1.0,0.94
4,17,18,0.0,0,3445.0,3445.0,1.0,1.344
4,18,19,4.265321731567383,1,3730.0,3730.0,1.0,1.1357346782684326
4,19,20,10.92120885848999,1,4004.0,4004.0,1.0,1.08507879114151
4,20,21,22.553577661514282,2,4244.0,4244.0,1.0,0.9374464223384857
4,21,22,0.0,0,4442.0,4442.0,1.0,0.792
4,22,23,0.0,0,4610.0,4610.0,1.0,0.672
4,23,24,0.0,0,4768.0,4768.0,1.0,0.632
4,24,25,10.04476547241211,1,4912.0,4912.0,1.0,0.5659552345275879
4,25,26,0.0,0,5049.0,5049.0,1.0,0.548
4,26,27,12.673608779907227,1,5177.0,5177.0,1.0,0.49932639122009276
4,27,28,0.0,0,5304.0,5304.0,1.0,0.508
4,28,29,41.62758493423462,4,5437.0,5437.0,1.0,0.4903724150657654
4,29,30,0.0,0,5574.0,5574.0,1.0,0.548
4,30,31,0.0,0,5746.0,5746.0,1.0,0.688
4,31,32,9.040070056915283,1,5919.0,5919.0,1.0,0.6829599299430847
4,32,33,12.195918083190918,1,6207.0,6207.0,1.0,1.1398040819168092
4,33,34,38.676499366760254,4,6432.0,6432.0,1.0,0.8613235006332397
4,34,35,0.0,0,6630.0,6630.0,1.0,0.792
4,35,36,0.0,0,6843.0,6843.0,1.0,0.852
4,36,37,0.0,0,7080.0,7080.0,1.0,0.948
4,37,38,46.87433910369873,4,7282.0,7282.0,1.0,0.7611256608963013
4,38,39,0.0,0,7504.0,7504.0,1.0,0.888
4,39,40,0.0,0,7713.0,7713.0,1.0,0.836
4,40,41,0.0,0,7957.0,7957.0,1.0,0.976
4,41,42,0.0,0,8263.0,8263.0,1.0,1.224
4,42,43,33.93422794342041,3,8559.0,8559.0,1.0,1.1500657720565797
4,43,44,17.976930618286133,2,8830.0,8830.0,1.0,1.0660230693817139
4,44,45,42.57062482833862,4,9060.0,9060.0,1.0,0.8774293751716614
4,45,46,17.448134422302246,1,9256.0,9256.0,1.0,0.7665518655776977
4,46,47,5.19431209564209,1,9448.0,9448.0,1.0,0.7628056879043579
4,47,48,10.438908576965332,1,9610.0,9610.0,1.0,0.6375610914230346
4,48,49,17.503997802734375,2,9738.0,9738.0,1.0,0.49449600219726564
4,49,50,20.329880714416504,2,9865.0,9865.0,1.0,0.4876701192855835
4,50,51,34.64262342453003,4,9993.0,9993.0,1.0,0.47735737657546995
4,51,52,0.0,0,10118.0,10118.0,1.0,0.5
4,52,53,8.485710620880127,1,10231.0,10231.0,1.0,0.44351428937911985
4,53,54,0.0,0,10371.0,10371.0,1.0,0.56
4,54,55,5.450196743011475,1,10547.0,10547.0,1.0,0.6985498032569886
4,55,56,18.06449842453003,2,10764.0,10764.0,1.0,0.8499355015754699
4,56,57,0.0,0,11028.0,11028.0,1.0,1.056
4,57,58,0.0,0,11225.0,11225.0,1.0,0.788
4,58,59,27.51767921447754,2,11411.0,11411.0,1.0,0.7164823207855224
4,59,60,22.901211261749268,2,11606.0,11606.0,1.0,0.7570987887382508
4,60,61,0.0,0,11848.0,11848.0,1.0,0.968
4,61,62,20.424019813537598,2,12060.0,12060.0,1.0,0.8275759801864624
4,62,63,0.0,0,12260.0,12260.0,1.0,0.8
4,63,64,30.977654457092285,2,12458.0,12458.0,1.0,0.7610223455429077
4,64,65,12.731213092803955,1,12706.0,12706.0,1.0,0.9792687869071961
4,65,66,0.0,0,13020.0,13020.0,1.0,1.256
4,66,67,4.57194709777832,1,13308.0,13308.0,1.0,1.1474280529022216
4,67,68,11.415304183959961,1,13521.0,13521.0,1.0,0.84058469581604
4,68,69,0.0,0,13752.0,13752.0,1.0,0.924
4,69,70,29.653128147125244,2,13946.0,13946.0,1.0,0.7463468718528747
4,70,71,0.0,0,14131.0,14131.0,1.0,0.74
4,71,72,0.0,0,14282.0,14282.0,1.0,0.604
4,72,73,48.284695863723755,5,14438.0,14438.0,1.0,0.5757153041362763
4,73,74,0.0,0,14570.0,14570.0,1.0,0.528
4,74,75,0.0,0,14692.0,14692.0,1.0,0.488
4,75,76,0.0,0,14804.0,14804.0,1.0,0.448
4,76,77,0.0,0,14962.0,14962.0,1.0,0.632
4,77,78,21.224792003631592,1,15102.0,15102.0,1.0,0.5387752079963684
4,78,79,0.0,0,15270.0,15270.0,1.0,0.672
4,79,80,11.194235801696777,1,15480.0,15480.0,1.0,0.8288057641983032
4,80,81,20.015650033950806,2,15715.0,15715.0,1.0,0.9199843499660492
4,81,82,0.0,0,15922.0,15922.0,1.0,0.828
4,82,83,57.4605655670166,6,16117.0,16117.0,1.0,0.7225394344329834
4,83,84,0.0,0,16293.0,16293.0,1.0,0.704
4,84,85,32.3103141784668,3,16513.0,16513.0,1.0,0.8476896858215333
4,85,86,23.923352241516113,2,16739.0,16739.0,1.0,0.8800766477584839
4,86,87,0.0,0,16940.0,16940.0,1.0,0.804
4,87,88,17.85746955871582,1,17134.0,17134.0,1.0,0.7581425304412842
4,88,89,10.921460151672363,1,17350.0,17350.0,1.0,0.8530785398483276
4,89,90,18.026819229125977,1,17693.0,17693.0,1.0,1.353973180770874
4,90,91,25.898157119750977,2,17959.0,17959.0,1.0,1.038101842880249
4,91,92,20.933722496032715,2,18209.0,18209.0,1.0,0.9790662775039672
4,92,93,26.351067185401917,3,18412.0,18412.0,1.0,0.7856489328145981
4,93,94,15.493967056274414,1,18582.0,18582.0,1.0,0.6645060329437256
4,94,95,11.086124181747437,2,18753.0,18753.0,1.0,0.6729138758182526
4,95,96,28.469149589538574,2,18922.0,18922.0,1.0,0.6475308504104614
4,96,97,0.0,0,19036.0,19036.0,1.0,0.456
4,97,98,0.0,0,19178.0,19178.0,1.0,0.568
4,98,99,24.650685787200928,2,19289.0,19289.0,1.0,0.4193493142127991
4,99,100,0.0,0,19407.0,19407.0,1.0,0.472
4,100,101,25.148353576660156,2,19532.0,19532.0,1.0,0.4748516464233398
4,101,102,21.072245121002197,2,19641.0,19641.0,1.0,0.4149277548789978
4,102,103,27.092479467391968,2,19796.0,19796.0,1.0,0.592907520532608
4,103,104,8.302579522132874,1,19997.0,19997.0,1.0,0.7956974204778672
4,104,105,15.171018362045288,2,20273.0,20273.0,1.0,1.0888289816379546
4,105,106,0.0,0,20482.0,20482.0,1.0,0.836
4,106,107,47.33683800697327,6,20662.0,20662.0,1.0,0.6726631619930268
4,107,108,0.0,0,20850.0,20850.0,1.0,0.752
4,108,109,0.0,0,21064.0,21064.0,1.0,0.856
4,109,110,0.0,0,21291.0,21291.0,1.0,0.908
4,110,111,11.843887567520142,1,21504.0,21504.0,1.0,0.8401561124324799
4,111,112,24.25149917602539,2,21718.0,21718.0,1.0,0.8317485008239746
4,112,113,0.0,0,21950.0,21950.0,1.0,0.928
4,113,114,18.014915466308594,2,22249.0,22249.0,1.0,1.1779850845336914
4,114,115,26.419105172157288,2,22543.0,22543.0,1.0,1.1495808948278428
4,115,116,12.405833005905151,1,22766.0,22766.0,1.0,0.8795941669940949
4,116,117,57.84323287010193,4,22969.0,22969.0,1.0,0.7541567671298981
4,117,118,7.671106338500977,1,23150.0,23150.0,1.0,0.716328893661499
4,118,119,19.633419513702393,2,23335.0,23335.0,1.0,0.7203665804862976
4,119,120,5.4264116287231445,1,23485.0,23485.0,1.0,0.5945735883712768
4,120,121,11.269378662109375,1,23629.0,23629.0,1.0,0.5647306213378906
4,121,122,4.155150890350342,1,23757.0,23757.0,1.0,0.5078448491096497
4,122,123,8.879938125610352,1,23884.0,23884.0,1.0,0.4991200618743897
4,123,124,0.0,0,23992.0,23992.0,1.0,0.432
4,124,125,0.0,0,24137.0,24137.0,1.0,0.58
4,125,126,15.612141609191895,1,24264.0,24264.0,1.0,0.4923878583908081
4,126,127,35.650437355041504,2,24420.0,24420.0,1.0,0.5883495626449585
4,127,128,6.211389541625977,1,24646.0,24646.0,1.0,0.897788610458374
4,128,129,0.0,0,24894.0,24894.0,1.0,0.992
4,129,130,30.04970359802246,2,25101.0,25101.0,1.0,0.7979502964019776
4,130,131,0.0,0,25285.0,25285.0,1.0,0.736
4,131,132,15.784990549087524,2,25527.0,25527.0,1.0,0.9522150094509125
4,132,133,14.003670930862427,2,25745.0,25745.0,1.0,0.8579963290691376
4,133,134,0.0,0,25945.0,25945.0,1.0,0.8
4,134,135,44.63416004180908,3,26157.0,26157.0,1.0,0.8033658399581909
4,135,136,14.416182518005371,2,26378.0,26378.0,1.0,0.8695838174819946
4,136,137,14.844743013381958,1,26614.0,26614.0,1.0,0.929155256986618
4,137,138,11.391160488128662,1,26894.0,26894.0,1.0,1.1086088395118714
4,138,139,54.06897449493408,4,27202.0,27202.0,1.0,1.177931025505066
4,139,140,19.233248233795166,2,27459.0,27459.0,1.0,1.008766751766205
4,140,141,0.0,0,27686.0,27686.0,1.0,0.908
4,141,142,38.92034101486206,4,27885.0,27885.0,1.0,0.757079658985138
4,142,143,9.740966796875,1,28057.0,28057.0,1.0,0.678259033203125
4,143,144,5.328556537628174,1,28212.0,28212.0,1.0,0.6146714434623718
4,144,145,15.486708641052246,1,28337.0,28337.0,1.0,0.4845132913589478
4,145,146,28.26262092590332,4,28476.0,28476.0,1.0,0.5277373790740967
4,146,147,3.5084452629089355,1,28613.0,28613.0,1.0,0.5444915547370911
4,147,148,0.0,0,28728.0,28728.0,1.0,0.46
4,148,149,18.163999557495117,2,28856.0,28856.0,1.0,0.49383600044250486
4,149,150,0.0,0,28963.0,28963.0,1.0,0.428
4,150,151,0.0,0,29130.0,29130.0,1.0,0.668
4,151,152,21.351718187332153,2,29344.0,29344.0,1.0,0.8346482818126678
4,152,153,0.0,0,29606.0,29606.0,1.0,1.048
4,153,154,51.63160490989685,4,29811.0,29811.0,1.0,0.7683683950901031
4,154,155,0.0,0,29985.0,29985.0,1.0,0.696
4,155,156,52.69891977310181,4,30181.0,30181.0,1.0,0.7313010802268982
4,156,157,0.0,0,30405.0,30405.0,1.0,0.896
4,157,158,10.928945302963257,1,30615.0,30615.0,1.0,0.8290710546970368
4,158,159,13.955242156982422,1,30851.0,30851.0,1.0,0.9300447578430175
4,159,160,8.68288516998291,2,31065.0,31065.0,1.0,0.847317114830017
4,160,161,12.37424373626709,2,31297.0,31297.0,1.0,0.9156257562637329
4,161,162,12.804079055786133,1,31573.0,31573.0,1.0,1.091195920944214
4,162,163,9.304703712463379,1,31870.0,31870.0,1.0,1.1786952962875366
4,163,164,19.91600751876831,2,32146.0,32146.0,1.0,1.0840839924812318
4,164,165,79.47299242019653,8,32352.0,32352.0,1.0,0.7445270075798035
4,165,166,0.0,0,32531.0,32531.0,1.0,0.716
4,166,167,0.0,0,32717.0,32717.0,1.0,0.744
4,167,168,18.754639148712158,1,32872.0,32872.0,1.0,0.6012453608512879
5,0,1,0.0,0,164.0,164.0,1.0,0.656
5,1,2,0.0,0,280.0,280.0,1.0,0.464
5,2,3,0.0,0,396.0,396.0,1.0,0.464
5,3,4,0.0,0,541.0,541.0,1.0,0.58
5,4,5,0.0,0,669.0,669.0,1.0,0.512
5,5,6,0.0,0,812.0,812.0,1.0,0.572
5,6,7,0.0,0,956.0,956.0,1.0,0.576
5,7,8,0.0,0,1166.0,1166.0,1.0,0.84
5,8,9,0.0,0,1413.0,1413.0,1.0,0.988
5,9,10,11.006543159484863,1,1649.0,1649.0,1.0,0.9329934568405152
5,10,11,0.0,0,1842.0,1842.0,1.0,0.772
5,11,12,0.0,0,2049.0,2049.0,1.0,0.828
5,12,13,0.0,0,2282.0,2282.0,1.0,0.932
5,13,14,9.788753986358643,1,2493.0,2493.0,1.0,0.8342112460136414
5,14,15,0.0,0,2701.0,2701.0,1.0,0.832
5,15,16,0.0,0,2899.0,2899.0,1.0,0.792
5,16,17,20.240444660186768,2,3165.0,3165.0,1.0,1.0437595553398131
5,17,18,0.0,0,3498.0,3498.0,1.0,1.332
5,18,19,12.193350791931152,1,3822.0,3822.0,1.0,1.2838066492080689
5,19,20,4.987577438354492,1,4036.0,4036.0,1.0,0.8510124225616456
5,20,21,20.519837379455566,2,4239.0,4239.0,1.0,0.7914801626205444
5,21,22,0.0,0,4402.0,4402.0,1.0,0.652
5,22,23,86.00513982772827,6,4600.0,4600.0,1.0,0.7059948601722718
5,23,24,0.0,0,4763.0,4763.0,1.0,0.652
5,24,25,47.18448853492737,4,4930.0,4930.0,1.0,0.6208155114650726
5,25,26,0.0,0,5078.0,5078.0,1.0,0.592
5,26,27,0.0,0,5206.0,5206.0,1.0,0.512
5,27,28,0.0,0,5311.0,5311.0,1.0,0.42
5,28,29,25.378341913223267,3,5440.0,5440.0,1.0,0.4906216580867767
5,29,30,14.15026307106018,2,5567.0,5567.0,1.0,0.4938497369289398
5,30,31,0.0,0,5712.0,5712.0,1.0,0.58
5,31,32,8.61639404296875,1,5914.0,5914.0,1.0,0.7993836059570313
5,32,33,11.277287721633911,1,6177.0,6177.0,1.0,1.040722712278366
5,33,34,22.7060067653656,2,6391.0,6391.0,1.0,0.8332939932346344
5,34,35,12.15036392211914,1,6581.0,6581.0,1.0,0.7478496360778809
5,35,36,0.0,0,6771.0,6771.0,1.0,0.76
5,36,37,13.043560981750488,2,6970.0,6970.0,1.0,0.7829564390182495
5,37,38,11.994712829589844,1,7192.0,7192.0,1.0,0.8760052871704102
5,38,39,8.228698968887329,1,7415.0,7415.0,1.0,0.8837713010311127
5,39,40,28.919835090637207,2,7680.0,7680.0,1.0,1.0310801649093628
5,40,41,19.925448894500732,1,7924.0,7924.0,1.0,0.9560745511054992
5,41,42,29.384297370910645,2,8233.0,8233.0,1.0,1.2066157026290893
5,42,43,22.295647859573364,2,8510.0,8510.0,1.0,1.0857043521404266
5,43,44,16.7593674659729,2,8732.0,8732.0,1.0,0.8712406325340271
5,44,45,0.0,0,8951.0,8951.0,1.0,0.876
5,45,46,0.0,0,9148.0,9148.0,1.0,0.788
5,46,47,4.897663593292236,1,9320.0,9320.0,1.0,0.6831023364067078
5,47,48,15.878946304321289,2,9471.0,9471.0,1.0,0.5881210536956787
5,48,49,9.932445526123047,2,9602.0,9602.0,1.0,0.514067554473877
5,49,50,17.685705184936523,1,9745.0,9745.0,1.0,0.5543142948150634
5,50,51,0.0,0,9861.0,9861.0,1.0,0.464
5,51,52,11.816761016845703,1,9987.0,9987.0,1.0,0.4921832389831543
5,52,53,9.565150737762451,1,10114.0,10114.0,1.0,0.4984348492622375
5,53,54,16.852787613868713,2,10220.0,10220.0,1.0,0.4071472123861313
5,54,55,0.0,0,10373.0,10373.0,1.0,0.612
5,55,56,0.0,0,10566.0,10566.0,1.0,0.772
5,56,57,58.58284568786621,4,10839.0,10839.0,1.0,1.0334171543121338
5,57,58,0.0,0,11044.0,11044.0,1.0,0.82
5,58,59,41.594600439071655,4,11223.0,11223.0,1.0,0.6744053995609284
5,59,60,17.306431531906128,2,11452.0,11452.0,1.0,0.8986935684680939
5,60,61,14.631363153457642,1,11687.0,11687.0,1.0,0.9253686368465424
5,61,62,0.0,0,11918.0,11918.0,1.0,0.924
5,62,63,13.499215364456177,2,12117.0,12117.0,1.0,0.7825007846355438
5,63,64,0.0,0,12350.0,12350.0,1.0,0.932
5,64,65,9.990690231323242,1,12577.0,12577.0,1.0,0.8980093097686768
5,65,66,16.875144004821777,2,12907.0,12907.0,1.0,1.3031248559951782
5,66,67,21.232663869857788,2,13190.0,13190.0,1.0,1.1107673361301422
5,67,68,10.195783615112305,1,13440.0,13440.0,1.0,0.9898042163848877
5,68,69,6.739396095275879,1,13643.0,13643.0,1.0,0.8052606039047241
5,69,70,18.050840735435486,2,13828.0,13828.0,1.0,0.7219491592645645
5,70,71,0.0,0,14011.0,14011.0,1.0,0.732
5,71,72,24.250760078430176,2,14193.0,14193.0,1.0,0.7037492399215698
5,72,73,11.662774085998535,1,14350.0,14350.0,1.0,0.6163372259140014
5,73,74,0.0,0,14482.0,14482.0,1.0,0.528
5,74,75,8.710713386535645,1,14625.0,14625.0,1.0,0.5632892866134643
5,75,76,0.0,0,14749.0,14749.0,1.0,0.496
5,76,77,0.0,0,14890.0,14890.0,1.0,0.564
5,77,78,12.30289340019226,2,15020.0,15020.0,1.0,0.5076971065998077
5,78,79,0.0,0,15160.0,15160.0,1.0,0.56
5,79,80,0.0,0,15366.0,15366.0,1.0,0.824
5,80,81,0.0,0,15641.0,15641.0,1.0,1.1
5,81,82,62.39687752723694,4,15850.0,15850.0,1.0,0.7736031224727631
5,82,83,24.552772760391235,2,16029.0,16029.0,1.0,0.6914472272396087
5,83,84,11.033332347869873,1,16249.0,16249.0,1.0,0.8689666676521302
5,84,85,0.0,0,16479.0,16479.0,1.0,0.92
5,85,86,0.0,0,16697.0,16697.0,1.0,0.872
5,86,87,0.0,0,16938.0,16938.0,1.0,0.964
5,87,88,0.0,0,17161.0,17161.0,1.0,0.892
5,88,89,73.35978981852531,6,17414.0,17414.0,1.0,0.9386402101814747
5,89,90,0.0,0,17720.0,17720.0,1.0,1.224
5,90,91,0.0,0,17990.0,17990.0,1.0,1.08
5,91,92,8.304297924041748,1,18235.0,18235.0,1.0,0.9716957020759582
5,92,93,38.74499034881592,4,18438.0,18438.0,1.0,0.7732550096511841
5,93,94,19.518635272979736,1,18592.0,18592.0,1.0,0.5964813647270203
5,94,95,0.0,0,18769.0,18769.0,1.0,0.708
5,95,96,22.70664119720459,2,18933.0,18933.0,1.0,0.6332933588027954
5,96,97,22.613933086395264,1,19073.0,19073.0,1.0,0.5373860669136047
5,97,98,21.722118258476257,2,19223.0,19223.0,1.0,0.5782778817415237
5,98,99,8.72848391532898,1,19347.0,19347.0,1.0,0.487271516084671
5,99,100,21.829861164093018,1,19482.0,19482.0,1.0,0.518170138835907
5,100,101,0.0,0,19615.0,19615.0,1.0,0.532
5,101,102,0.0,0,19772.0,19772.0,1.0,0.628
5,102,103,46.41884160041809,4,19903.0,19903.0,1.0,0.47758115839958193
5,103,104,0.0,0,20111.0,20111.0,1.0,0.832
5,104,105,0.0,0,20355.0,20355.0,1.0,0.976
5,105,106,17.721856117248535,2,20567.0,20567.0,1.0,0.8302781438827515
5,106,107,0.0,0,20754.0,20754.0,1.0,0.748
5,107,108,7.539486408233643,1,20972.0,20972.0,1.0,0.8644605135917663
5,108,109,6.4260711669921875,1,21210.0,21210.0,1.0,0.9455739288330078
5,109,110,0.0,0,21422.0,21422.0,1.0,0.848
5,110,111,16.863550186157227,2,21634.0,21634.0,1.0,0.8311364498138428
5,111,112,20.47355604171753,2,21895.0,21895.0,1.0,1.0235264439582825
5,112,113,0.0,0,22136.0,22136.0,1.0,0.964
5,113,114,40.662521719932556,4,22428.0,22428.0,1.0,1.1273374782800674
5,114,115,7.111086130142212,1,22743.0,22743.0,1.0,1.2528889138698578
